"";"x"
"2372";976
"2373";971
"2374";969
"2375";968
"2376";970
"2377";37
"2378";965
"2379";964
"2380";963
"2381";967
"2382";4
"2383";4
"2384";960
"2385";962
"2386";957
"2387";959
"2388";419
"2389";956
"2390";952
"2391";286
"2392";947
"2393";948
"2394";228
"2395";249
"2396";2
"2397";945
"2398";944
"2399";946
"2400";82
"2401";82
"2402";82
"2403";82
"2404";934
"2405";82
"2406";277
"2407";277
"2408";277
"2409";931
"2410";181
"2411";181
"2412";260
"2413";260
"2414";927
"2415";923
"2416";926
"2417";13
"2418";925
"2419";39
"2420";4
"2421";39
"2422";4
"2423";919
"2424";33
"2425";914
"2426";462
"2427";910
"2428";4
"2429";909
"2430";37
"2431";922
"2432";388
"2433";123
"2434";905
"2435";251
"2436";902
"2437";901
"2438";898
"2439";896
"2440";16
"2441";894
"2442";467
"2443";892
"2444";893
"2445";903
"2446";57
"2447";57
"2448";57
"2449";889
"2450";4
"2451";887
"2452";886
"2453";400
"2454";881
"2455";882
"2456";21
"2457";21
"2458";227
"2459";21
"2460";21
"2461";257
"2462";257
"2463";221
"2464";208
"2465";879
"2466";880
"2467";877
"2468";225
"2469";876
"2470";9
"2471";878
"2472";4
"2473";106
"2474";106
"2475";17
"2476";870
"2477";869
"2478";50
"2479";50
"2480";101
"2481";50
"2482";50
"2483";189
"2484";865
"2485";861
"2486";862
"2487";866
"2488";860
"2489";41
"2490";41
"2491";41
"2492";857
"2493";858
"2494";864
"2495";191
"2496";191
"2497";854
"2498";851
"2499";135
"2500";135
"2501";135
"2502";846
"2503";254
"2504";843
"2505";497
"2506";19
"2507";19
"2508";4
"2509";6
"2510";839
"2511";87
"2512";221
"2513";835
"2514";207
"2515";842
"2516";70
"2517";899
"2518";831
"2519";76
"2520";76
"2521";76
"2522";4
"2523";221
"2524";474
"2525";825
"2526";826
"2527";32
"2528";32
"2529";32
"2530";32
"2531";9
"2532";819
"2533";9
"2534";9
"2535";61
"2536";815
"2537";110
"2538";4
"2539";811
"2540";810
"2541";812
"2542";9
"2543";807
"2544";803
"2545";804
"2546";801
"2547";802
"2548";53
"2549";70
"2550";70
"2551";797
"2552";70
"2553";70
"2554";786
"2555";788
"2556";785
"2557";534
"2558";534
"2559";316
"2560";799
"2561";782
"2562";779
"2563";781
"2564";778
"2565";11
"2566";484
"2567";484
"2568";776
"2569";227
"2570";11
"2571";11
"2572";11
"2573";11
"2574";11
"2575";767
"2576";480
"2577";11
"2578";155
"2579";482
"2580";166
"2581";166
"2582";762
"2583";763
"2584";477
"2585";477
"2586";246
"2587";85
"2588";246
"2589";761
"2590";4
"2591";4
"2592";4
"2593";4
"2594";4
"2595";4
"2596";4
"2597";4
"2598";4
"2599";4
"2600";4
"2601";4
"2602";4
"2603";4
"2604";4
"2605";4
"2606";738
"2607";739
"2608";4
"2609";4
"2610";4
"2611";4
"2612";4
"2613";4
"2614";4
"2615";227
"2616";735
"2617";758
"2618";232
"2619";11
"2620";232
"2621";734
"2622";732
"2623";224
"2624";729
"2625";436
"2626";436
"2627";42
"2628";437
"2629";727
"2630";242
"2631";242
"2632";242
"2633";242
"2634";720
"2635";93
"2636";721
"2637";4
"2638";423
"2639";423
"2640";733
"2641";28
"2642";714
"2643";715
"2644";9
"2645";9
"2646";710
"2647";6
"2648";10
"2649";708
"2650";112
"2651";709
"2652";409
"2653";705
"2654";703
"2655";701
"2656";54
"2657";54
"2658";54
"2659";699
"2660";35
"2661";700
"2662";706
"2663";11
"2664";4
"2665";697
"2666";695
"2667";42
"2668";42
"2669";42
"2670";687
"2671";4
"2672";4
"2673";686
"2674";47
"2675";685
"2676";4
"2677";4
"2678";4
"2679";4
"2680";680
"2681";57
"2682";678
"2683";490
"2684";682
"2685";544
"2686";544
"2687";675
"2688";677
"2689";671
"2690";672
"2691";4
"2692";4
"2693";667
"2694";666
"2695";663
"2696";178
"2697";662
"2698";664
"2699";15
"2700";691
"2701";659
"2702";658
"2703";657
"2704";4
"2705";653
"2706";654
"2707";650
"2708";652
"2709";156
"2710";11
"2711";649
"2712";44
"2713";225
"2714";645
"2715";646
"2716";643
"2717";9
"2718";642
"2719";638
"2720";639
"2721";637
"2722";16
"2723";336
"2724";4
"2725";4
"2726";4
"2727";4
"2728";237
"2729";526
"2730";629
"2731";628
"2732";43
"2733";43
"2734";121
"2735";633
"2736";622
"2737";624
"2738";619
"2739";618
"2740";3
"2741";3
"2742";611
"2743";612
"2744";6
"2745";6
"2746";607
"2747";262
"2748";448
"2749";496
"2750";45
"2751";603
"2752";599
"2753";4
"2754";4
"2755";593
"2756";304
"2757";589
"2758";587
"2759";590
"2760";221
"2761";4
"2762";4
"2763";204
"2764";585
"2765";40
"2766";583
"2767";40
"2768";4
"2769";588
"2770";222
"2771";577
"2772";421
"2773";29
"2774";574
"2775";71
"2776";11
"2777";11
"2778";4
"2779";576
"2780";570
"2781";96
"2782";97
"2783";567
"2784";217
"2785";566
"2786";601
"2787";564
"2788";491
"2789";16
"2790";562
"2791";571
"2792";543
"2793";561
"2794";559
"2795";560
"2796";71
"2797";558
"2798";431
"2799";556
"2800";6
"2801";616
"2802";553
"2803";533
"2804";555
"2805";548
"2806";625
"2807";18
"2808";145
"2809";222
"2810";4
"2811";342
"2812";342
"2813";554
"2814";4
"2815";4
"2816";4
"2817";4
"2818";4
"2819";4
"2820";4
"2821";4
"2822";4
"2823";4
"2824";2128
"2825";2
"2826";2126
"2827";2127
"2828";2121
"2829";2120
"2830";4
"2831";2117
"2832";540
"2833";2119
"2834";2116
"2835";302
"2836";283
"2837";283
"2838";2123
"2839";88
"2840";2113
"2841";90
"2842";90
"2843";90
"2844";2111
"2845";155
"2846";308
"2847";233
"2848";32
"2849";231
"2850";2109
"2851";4
"2852";2124
"2853";2139
"2854";160
"2855";537
"2856";2107
"2857";537
"2858";2102
"2859";488
"2860";2100
"2861";121
"2862";540
"2863";10
"2864";2099
"2865";2103
"2866";2105
"2867";311
"2868";2097
"2869";2095
"2870";2094
"2871";2096
"2872";2098
"2873";2091
"2874";2090
"2875";222
"2876";312
"2877";4
"2878";96
"2879";2093
"2880";122
"2881";144
"2882";122
"2883";184
"2884";543
"2885";2084
"2886";176
"2887";307
"2888";4
"2889";4
"2890";2080
"2891";308
"2892";71
"2893";39
"2894";2079
"2895";75
"2896";222
"2897";221
"2898";2072
"2899";2073
"2900";2074
"2901";15
"2902";305
"2903";2135
"2904";2071
"2905";13
"2906";131
"2907";4
"2908";131
"2909";6
"2910";196
"2911";2060
"2912";6
"2913";6
"2914";6
"2915";6
"2916";6
"2917";6
"2918";6
"2919";2053
"2920";66
"2921";66
"2922";66
"2923";320
"2924";163
"2925";163
"2926";321
"2927";66
"2928";2052
"2929";147
"2930";2042
"2931";2043
"2932";2040
"2933";2041
"2934";2039
"2935";124
"2936";141
"2937";84
"2938";124
"2939";2037
"2940";84
"2941";84
"2942";2036
"2943";329
"2944";2035
"2945";2032
"2946";2033
"2947";16
"2948";2030
"2949";16
"2950";16
"2951";325
"2952";2028
"2953";16
"2954";2029
"2955";16
"2956";2136
"2957";2026
"2958";2027
"2959";36
"2960";302
"2961";36
"2962";36
"2963";36
"2964";36
"2965";36
"2966";2019
"2967";36
"2968";36
"2969";26
"2970";2014
"2971";3
"2972";2013
"2973";2011
"2974";130
"2975";2009
"2976";2010
"2977";11
"2978";221
"2979";325
"2980";4
"2981";2006
"2982";7
"2983";2002
"2984";2001
"2985";2003
"2986";151
"2987";151
"2988";1998
"2989";326
"2990";1997
"2991";14
"2992";14
"2993";1994
"2994";1993
"2995";1992
"2996";66
"2997";66
"2998";120
"2999";1989
"3000";31
"3001";266
"3002";1988
"3003";266
"3004";266
"3005";4
"3006";1995
"3007";330
"3008";265
"3009";265
"3010";1983
"3011";265
"3012";4
"3013";4
"3014";341
"3015";341
"3016";4
"3017";4
"3018";1973
"3019";4
"3020";4
"3021";4
"3022";4
"3023";1970
"3024";1969
"3025";333
"3026";4
"3027";1996
"3028";2022
"3029";1967
"3030";215
"3031";1965
"3032";529
"3033";1961
"3034";4
"3035";4
"3036";1964
"3037";1956
"3038";85
"3039";349
"3040";1954
"3041";338
"3042";1949
"3043";1948
"3044";1947
"3045";1950
"3046";1946
"3047";528
"3048";1951
"3049";1958
"3050";1943
"3051";366
"3052";1944
"3053";43
"3054";354
"3055";1939
"3056";344
"3057";344
"3058";129
"3059";129
"3060";129
"3061";1937
"3062";179
"3063";345
"3064";1929
"3065";1930
"3066";1926
"3067";1928
"3068";59
"3069";1925
"3070";103
"3071";1923
"3072";527
"3073";1920
"3074";1921
"3075";1917
"3076";347
"3077";4
"3078";4
"3079";79
"3080";79
"3081";1915
"3082";1914
"3083";270
"3084";526
"3085";1913
"3086";1910
"3087";1912
"3088";1908
"3089";4
"3090";4
"3091";4
"3092";4
"3093";4
"3094";4
"3095";4
"3096";4
"3097";4
"3098";4
"3099";1894
"3100";1893
"3101";1891
"3102";1892
"3103";122
"3104";1919
"3105";104
"3106";1888
"3107";104
"3108";1883
"3109";142
"3110";142
"3111";142
"3112";1879
"3113";4
"3114";4
"3115";361
"3116";1877
"3117";4
"3118";1876
"3119";357
"3120";1878
"3121";1872
"3122";1869
"3123";1868
"3124";1870
"3125";1871
"3126";1882
"3127";1866
"3128";1865
"3129";212
"3130";4
"3131";358
"3132";358
"3133";1857
"3134";1858
"3135";1854
"3136";9
"3137";296
"3138";296
"3139";1853
"3140";267
"3141";267
"3142";1852
"3143";356
"3144";1850
"3145";1847
"3146";1849
"3147";4
"3148";1860
"3149";4
"3150";1843
"3151";1844
"3152";4
"3153";523
"3154";1842
"3155";4
"3156";4
"3157";1838
"3158";208
"3159";208
"3160";1837
"3161";311
"3162";7
"3163";6
"3164";1839
"3165";4
"3166";1835
"3167";73
"3168";32
"3169";274
"3170";274
"3171";274
"3172";32
"3173";73
"3174";9
"3175";9
"3176";4
"3177";1825
"3178";1826
"3179";364
"3180";1822
"3181";9
"3182";9
"3183";9
"3184";9
"3185";9
"3186";9
"3187";1814
"3188";1815
"3189";1816
"3190";1812
"3191";1813
"3192";133
"3193";133
"3194";133
"3195";1811
"3196";1808
"3197";1809
"3198";1806
"3199";1804
"3200";1807
"3201";9
"3202";359
"3203";1802
"3204";253
"3205";145
"3206";369
"3207";1798
"3208";1795
"3209";1793
"3210";1792
"3211";7
"3212";1791
"3213";7
"3214";1800
"3215";7
"3216";216
"3217";7
"3218";7
"3219";7
"3220";365
"3221";365
"3222";2
"3223";1785
"3224";1786
"3225";1781
"3226";1779
"3227";1783
"3228";1787
"3229";222
"3230";1775
"3231";283
"3232";1774
"3233";1772
"3234";375
"3235";1766
"3236";1769
"3237";1765
"3238";220
"3239";1764
"3240";1763
"3241";1767
"3242";1773
"3243";1762
"3244";16
"3245";253
"3246";11
"3247";253
"3248";127
"3249";1758
"3250";367
"3251";1756
"3252";1755
"3253";148
"3254";148
"3255";1771
"3256";34
"3257";1754
"3258";1752
"3259";1
"3260";1749
"3261";59
"3262";1748
"3263";4
"3264";1751
"3265";221
"3266";2
"3267";2
"3268";9
"3269";16
"3270";77
"3271";203
"3272";1746
"3273";1744
"3274";1747
"3275";1743
"3276";1740
"3277";372
"3278";372
"3279";1742
"3280";4
"3281";222
"3282";88
"3283";1739
"3284";520
"3285";520
"3286";6
"3287";6
"3288";6
"3289";1733
"3290";31
"3291";103
"3292";1731
"3293";239
"3294";239
"3295";239
"3296";239
"3297";1735
"3298";1729
"3299";6
"3300";320
"3301";1724
"3302";1723
"3303";2
"3304";519
"3305";1720
"3306";1721
"3307";221
"3308";167
"3309";167
"3310";1730
"3311";1717
"3312";1716
"3313";518
"3314";518
"3315";1715
"3316";6
"3317";1713
"3318";1710
"3319";1709
"3320";1708
"3321";289
"3322";1707
"3323";24
"3324";9
"3325";9
"3326";1719
"3327";259
"3328";275
"3329";259
"3330";98
"3331";8
"3332";185
"3333";148
"3334";267
"3335";204
"3336";98
"3337";1700
"3338";8
"3339";8
"3340";8
"3341";158
"3342";158
"3343";4
"3344";1691
"3345";4
"3346";1687
"3347";388
"3348";86
"3349";1684
"3350";1683
"3351";517
"3352";517
"3353";87
"3354";1681
"3355";16
"3356";4
"3357";9
"3358";1678
"3359";1680
"3360";1677
"3361";1679
"3362";1675
"3363";1674
"3364";4
"3365";206
"3366";9
"3367";1676
"3368";275
"3369";1738
"3370";62
"3371";62
"3372";9
"3373";9
"3374";9
"3375";9
"3376";9
"3377";9
"3378";1666
"3379";4
"3380";4
"3381";1659
"3382";331
"3383";1657
"3384";1655
"3385";1656
"3386";1653
"3387";221
"3388";399
"3389";1650
"3390";162
"3391";162
"3392";4
"3393";12
"3394";50
"3395";1648
"3396";221
"3397";1647
"3398";391
"3399";1641
"3400";268
"3401";268
"3402";16
"3403";4
"3404";4
"3405";1639
"3406";195
"3407";1636
"3408";1633
"3409";1637
"3410";1
"3411";1629
"3412";1626
"3413";4
"3414";1624
"3415";67
"3416";67
"3417";1622
"3418";1627
"3419";1632
"3420";1646
"3421";1667
"3422";1619
"3423";1616
"3424";4
"3425";1615
"3426";24
"3427";396
"3428";396
"3429";1614
"3430";30
"3431";1612
"3432";521
"3433";1610
"3434";521
"3435";1608
"3436";1609
"3437";1606
"3438";158
"3439";1603
"3440";3
"3441";397
"3442";1601
"3443";3
"3444";1600
"3445";353
"3446";1611
"3447";121
"3448";1597
"3449";121
"3450";1596
"3451";16
"3452";507
"3453";221
"3454";144
"3455";1594
"3456";1645
"3457";1591
"3458";398
"3459";398
"3460";1589
"3461";56
"3462";3
"3463";56
"3464";3
"3465";3
"3466";4
"3467";1588
"3468";1587
"3469";514
"3470";514
"3471";4
"3472";1618
"3473";377
"3474";1874
"3475";1584
"3476";159
"3477";178
"3478";1579
"3479";1580
"3480";1585
"3481";1577
"3482";1576
"3483";1578
"3484";1575
"3485";4
"3486";81
"3487";387
"3488";1688
"3489";1689
"3490";33
"3491";379
"3492";1568
"3493";357
"3494";4
"3495";1567
"3496";383
"3497";53
"3498";1566
"3499";1562
"3500";1563
"3501";1704
"3502";1705
"3503";110
"3504";1560
"3505";78
"3506";392
"3507";392
"3508";1556
"3509";370
"3510";370
"3511";1553
"3512";378
"3513";52
"3514";52
"3515";52
"3516";1548
"3517";1549
"3518";1547
"3519";101
"3520";1551
"3521";1564
"3522";1581
"3523";1544
"3524";382
"3525";382
"3526";1542
"3527";1543
"3528";425
"3529";1540
"3530";374
"3531";1538
"3532";1539
"3533";1535
"3534";294
"3535";1537
"3536";1534
"3537";1533
"3538";1536
"3539";234
"3540";1531
"3541";190
"3542";190
"3543";269
"3544";51
"3545";101
"3546";1529
"3547";101
"3548";4
"3549";4
"3550";4
"3551";4
"3552";4
"3553";1528
"3554";4
"3555";4
"3556";4
"3557";4
"3558";1789
"3559";1525
"3560";513
"3561";1586
"3562";2
"3563";1523
"3564";1520
"3565";1521
"3566";4
"3567";1805
"3568";1515
"3569";1516
"3570";69
"3571";69
"3572";69
"3573";69
"3574";69
"3575";11
"3576";1510
"3577";4
"3578";226
"3579";14
"3580";16
"3581";16
"3582";113
"3583";411
"3584";1796
"3585";16
"3586";1507
"3587";217
"3588";275
"3589";16
"3590";228
"3591";228
"3592";228
"3593";228
"3594";174
"3595";53
"3596";204
"3597";48
"3598";404
"3599";28
"3600";28
"3601";28
"3602";28
"3603";8
"3604";1501
"3605";19
"3606";1502
"3607";113
"3608";113
"3609";1519
"3610";1496
"3611";4
"3612";216
"3613";1500
"3614";4
"3615";4
"3616";4
"3617";1495
"3618";1494
"3619";78
"3620";4
"3621";123
"3622";1492
"3623";1490
"3624";1491
"3625";1487
"3626";268
"3627";4
"3628";4
"3629";4
"3630";403
"3631";1483
"3632";205
"3633";1481
"3634";51
"3635";214
"3636";1477
"3637";1901
"3638";222
"3639";1484
"3640";1475
"3641";351
"3642";1474
"3643";98
"3644";408
"3645";4
"3646";1471
"3647";4
"3648";222
"3649";177
"3650";177
"3651";4
"3652";1518
"3653";350
"3654";350
"3655";1470
"3656";8
"3657";4
"3658";8
"3659";1464
"3660";294
"3661";1462
"3662";1461
"3663";246
"3664";108
"3665";1459
"3666";1460
"3667";1456
"3668";510
"3669";1455
"3670";1
"3671";16
"3672";1
"3673";1
"3674";1
"3675";1
"3676";1
"3677";1
"3678";1
"3679";1
"3680";4
"3681";35
"3682";1449
"3683";14
"3684";226
"3685";4
"3686";1447
"3687";4
"3688";4
"3689";4
"3690";4
"3691";511
"3692";511
"3693";355
"3694";1446
"3695";1441
"3696";1442
"3697";1443
"3698";4
"3699";15
"3700";9
"3701";8
"3702";54
"3703";4
"3704";1439
"3705";10
"3706";10
"3707";221
"3708";1436
"3709";1435
"3710";4
"3711";335
"3712";1433
"3713";111
"3714";1431
"3715";111
"3716";1432
"3717";421
"3718";1430
"3719";1429
"3720";4
"3721";4
"3722";1428
"3723";1427
"3724";1425
"3725";323
"3726";1424
"3727";1420
"3728";38
"3729";38
"3730";38
"3731";418
"3732";418
"3733";1418
"3734";1417
"3735";74
"3736";74
"3737";1401
"3738";1402
"3739";1403
"3740";1408
"3741";1410
"3742";1398
"3743";79
"3744";1396
"3745";328
"3746";1392
"3747";222
"3748";1
"3749";1393
"3750";1390
"3751";293
"3752";281
"3753";291
"3754";1386
"3755";1384
"3756";93
"3757";93
"3758";1409
"3759";1381
"3760";1380
"3761";340
"3762";4
"3763";238
"3764";31
"3765";4
"3766";4
"3767";4
"3768";2125
"3769";1377
"3770";1378
"3771";1379
"3772";1382
"3773";415
"3774";415
"3775";49
"3776";49
"3777";49
"3778";60
"3779";1375
"3780";1372
"3781";489
"3782";13
"3783";1371
"3784";1374
"3785";108
"3786";20
"3787";20
"3788";20
"3789";20
"3790";20
"3791";2140
"3792";437
"3793";251
"3794";1174
"3795";299
"3796";440
"3797";440
"3798";2133
"3799";4
"3800";1583
"3801";1362
"3802";48
"3803";4
"3804";4
"3805";16
"3806";202
"3807";202
"3808";1889
"3809";1468
"3810";438
"3811";1277
"3812";502
"3813";1097
"3814";1003
"3815";918
"3816";829
"3817";478
"3818";478
"3819";144
"3820";144
"3821";21
"3822";173
"3823";4
"3824";160
"3825";160
"3826";4
"3827";4
"3828";1524
"3829";1466
"3830";1415
"3831";127
"3832";1310
"3833";127
"3834";127
"3835";127
"3836";1095
"3837";1002
"3838";4
"3839";22
"3840";22
"3841";794
"3842";4
"3843";4
"3844";4
"3845";157
"3846";4
"3847";4
"3848";331
"3849";55
"3850";55
"3851";1821
"3852";187
"3853";187
"3854";314
"3855";4
"3856";4
"3857";4
"3858";4
"3859";4
"3860";122
"3861";1445
"3862";1414
"3863";424
"3864";424
"3865";1337
"3866";503
"3867";11
"3868";11
"3869";11
"3870";11
"3871";1149
"3872";2
"3873";1118
"3874";458
"3875";458
"3876";4
"3877";4
"3878";4
"3879";954
"3880";935
"3881";182
"3882";888
"3883";871
"3884";852
"3885";830
"3886";822
"3887";795
"3888";1
"3889";475
"3890";475
"3891";731
"3892";718
"3893";694
"3894";676
"3895";656
"3896";113
"3897";482
"3898";609
"3899";287
"3900";4
"3901";4
"3902";4
"3903";4
"3904";4
"3905";4
"3906";4
"3907";5
"3908";5
"3909";1940
"3910";21
"3911";368
"3912";4
"3913";4
"3914";4
"3915";4
"3916";4
"3917";4
"3918";4
"3919";4
"3920";222
"3921";1669
"3922";1643
"3923";515
"3924";1582
"3925";17
"3926";110
"3927";110
"3928";1506
"3929";11
"3930";1482
"3931";1467
"3932";66
"3933";66
"3934";150
"3935";1394
"3936";24
"3937";24
"3938";24
"3939";1335
"3940";1319
"3941";182
"3942";1286
"3943";1283
"3944";4
"3945";4
"3946";284
"3947";284
"3948";284
"3949";1213
"3950";1205
"3951";1187
"3952";1171
"3953";247
"3954";1150
"3955";1141
"3956";4
"3957";4
"3958";4
"3959";4
"3960";4
"3961";4
"3962";4
"3963";61
"3964";61
"3965";1019
"3966";4
"3967";170
"3968";170
"3969";460
"3970";461
"3971";461
"3972";917
"3973";900
"3974";473
"3975";473
"3976";859
"3977";849
"3978";483
"3979";483
"3980";264
"3981";264
"3982";264
"3983";775
"3984";3
"3985";3
"3986";3
"3987";751
"3988";742
"3989";737
"3990";91
"3991";723
"3992";91
"3993";684
"3994";673
"3995";665
"3996";221
"3997";641
"3998";631
"3999";4
"4000";598
"4001";301
"4002";579
"4003";4
"4004";4
"4005";2
"4006";228
"4007";2
"4008";118
"4009";118
"4010";118
"4011";118
"4012";317
"4013";533
"4014";2055
"4015";2038
"4016";4
"4017";2023
"4018";2012
"4019";2008
"4020";1990
"4021";1981
"4022";530
"4023";530
"4024";1966
"4025";1952
"4026";1941
"4027";1931
"4028";1916
"4029";6
"4030";6
"4031";6
"4032";6
"4033";189
"4034";1864
"4035";138
"4036";138
"4037";138
"4038";1834
"4039";1831
"4040";1818
"4041";156
"4042";1797
"4043";5
"4044";1770
"4045";5
"4046";58
"4047";58
"4048";373
"4049";1702
"4050";1697
"4051";1668
"4052";1658
"4053";1642
"4054";1628
"4055";395
"4056";395
"4057";1595
"4058";196
"4059";196
"4060";4
"4061";1565
"4062";1558
"4063";173
"4064";1530
"4065";134
"4066";134
"4067";31
"4068";209
"4069";4
"4070";211
"4071";417
"4072";417
"4073";1451
"4074";414
"4075";414
"4076";4
"4077";1426
"4078";1412
"4079";1405
"4080";2085
"4081";1388
"4082";6
"4083";6
"4084";6
"4085";6
"4086";6
"4087";4
"4088";6
"4089";1282
"4090";1278
"4091";1275
"4092";1276
"4093";1264
"4094";4
"4095";1251
"4096";1245
"4097";1233
"4098";1229
"4099";430
"4100";430
"4101";195
"4102";141
"4103";1204
"4104";1198
"4105";1189
"4106";1177
"4107";1172
"4108";1163
"4109";136
"4110";1140
"4111";201
"4112";201
"4113";4
"4114";4
"4115";4
"4116";1108
"4117";1102
"4118";8
"4119";8
"4120";1077
"4121";1067
"4122";1071
"4123";1055
"4124";1054
"4125";1043
"4126";230
"4127";230
"4128";230
"4129";230
"4130";230
"4131";542
"4132";542
"4133";1001
"4134";995
"4135";986
"4136";183
"4137";183
"4138";966
"4139";955
"4140";949
"4141";455
"4142";932
"4143";928
"4144";936
"4145";4
"4146";49
"4147";872
"4148";867
"4149";128
"4150";248
"4151";848
"4152";856
"4153";523
"4154";4
"4155";313
"4156";7
"4157";4
"4158";14
"4159";805
"4160";792
"4161";20
"4162";20
"4163";768
"4164";4
"4165";4
"4166";23
"4167";4
"4168";4
"4169";4
"4170";4
"4171";707
"4172";692
"4173";688
"4174";38
"4175";4
"4176";4
"4177";4
"4178";4
"4179";4
"4180";4
"4181";591
"4182";580
"4183";572
"4184";569
"4185";568
"4186";527
"4187";505
"4188";505
"4189";139
"4190";139
"4191";139
"4192";2138
"4193";17
"4194";7
"4195";7
"4196";7
"4197";2076
"4198";315
"4199";2068
"4200";2067
"4201";2065
"4202";218
"4203";218
"4204";46
"4205";2056
"4206";2049
"4207";8
"4208";8
"4209";8
"4210";532
"4211";532
"4212";2021
"4213";531
"4214";2016
"4215";339
"4216";339
"4217";1999
"4218";2005
"4219";332
"4220";332
"4221";26
"4222";109
"4223";1975
"4224";78
"4225";78
"4226";1963
"4227";243
"4228";243
"4229";243
"4230";243
"4231";1936
"4232";1934
"4233";252
"4234";252
"4235";252
"4236";1911
"4237";1906
"4238";235
"4239";235
"4240";235
"4241";4
"4242";4
"4243";9
"4244";4
"4245";4
"4246";4
"4247";1799
"4248";6
"4249";1788
"4250";1778
"4251";237
"4252";1777
"4253";4
"4254";1757
"4255";1750
"4256";371
"4257";371
"4258";1736
"4259";1737
"4260";1734
"4261";73
"4262";1726
"4263";1718
"4264";1712
"4265";307
"4266";1703
"4267";1698
"4268";1696
"4269";1695
"4270";4
"4271";1673
"4272";1671
"4273";1665
"4274";4
"4275";4
"4276";4
"4277";1640
"4278";1621
"4279";1620
"4280";197
"4281";112
"4282";112
"4283";1590
"4284";1
"4285";128
"4286";1
"4287";1693
"4288";1
"4289";1
"4290";2
"4291";2
"4292";2
"4293";2
"4294";2
"4295";2
"4296";2
"4297";2
"4298";2
"4299";2
"4300";2
"4301";2
"4302";2
"4303";2
"4304";2
"4305";2
"4306";2
"4307";1452
"4308";1448
"4309";2
"4310";2
"4311";2
"4312";80
"4313";1358
"4314";1323
"4315";1320
"4316";1317
"4317";4
"4318";507
"4319";9
"4320";1303
"4321";1298
"4322";429
"4323";11
"4324";4
"4325";4
"4326";4
"4327";1284
"4328";34
"4329";238
"4330";1279
"4331";434
"4332";434
"4333";432
"4334";1271
"4335";1268
"4336";1257
"4337";1258
"4338";1254
"4339";1252
"4340";1248
"4341";1242
"4342";172
"4343";172
"4344";1221
"4345";1216
"4346";1214
"4347";1212
"4348";1210
"4349";1215
"4350";119
"4351";119
"4352";119
"4353";119
"4354";1185
"4355";1182
"4356";1176
"4357";1222
"4358";2
"4359";192
"4360";192
"4361";1158
"4362";498
"4363";1153
"4364";1151
"4365";448
"4366";1146
"4367";289
"4368";75
"4369";1137
"4370";447
"4371";447
"4372";1138
"4373";1134
"4374";1133
"4375";1128
"4376";1123
"4377";1116
"4378";33
"4379";33
"4380";56
"4381";56
"4382";1103
"4383";1099
"4384";1091
"4385";4
"4386";1084
"4387";1076
"4388";48
"4389";204
"4390";204
"4391";1063
"4392";1064
"4393";1056
"4394";1052
"4395";1059
"4396";1046
"4397";6
"4398";1042
"4399";1037
"4400";1035
"4401";1030
"4402";1028
"4403";1034
"4404";6
"4405";454
"4406";454
"4407";1010
"4408";1004
"4409";1047
"4410";65
"4411";4
"4412";985
"4413";980
"4414";8
"4415";456
"4416";456
"4417";972
"4418";67
"4419";194
"4420";943
"4421";941
"4422";940
"4423";937
"4424";95
"4425";95
"4426";95
"4427";95
"4428";950
"4429";920
"4430";916
"4431";913
"4432";908
"4433";493
"4434";493
"4435";44
"4436";44
"4437";44
"4438";44
"4439";44
"4440";44
"4441";874
"4442";873
"4443";469
"4444";4
"4445";2
"4446";2
"4447";4
"4448";847
"4449";486
"4450";486
"4451";838
"4452";834
"4453";832
"4454";4
"4455";4
"4456";828
"4457";18
"4458";155
"4459";155
"4460";29
"4461";827
"4462";433
"4463";820
"4464";818
"4465";813
"4466";806
"4467";476
"4468";476
"4469";793
"4470";790
"4471";784
"4472";295
"4473";295
"4474";295
"4475";772
"4476";46
"4477";765
"4478";759
"4479";754
"4480";747
"4481";10
"4482";10
"4483";10
"4484";10
"4485";255
"4486";6
"4487";117
"4488";728
"4489";726
"4490";722
"4491";719
"4492";717
"4493";712
"4494";186
"4495";186
"4496";702
"4497";406
"4498";730
"4499";34
"4500";48
"4501";48
"4502";48
"4503";102
"4504";23
"4505";669
"4506";668
"4507";23
"4508";23
"4509";23
"4510";23
"4511";634
"4512";632
"4513";630
"4514";626
"4515";257
"4516";623
"4517";4
"4518";610
"4519";34
"4520";604
"4521";31
"4522";597
"4523";608
"4524";595
"4525";594
"4526";89
"4527";89
"4528";584
"4529";582
"4530";581
"4531";573
"4532";42
"4533";168
"4534";168
"4535";158
"4536";158
"4537";158
"4538";117
"4539";551
"4540";215
"4541";9
"4542";2134
"4543";27
"4544";27
"4545";27
"4546";27
"4547";2132
"4548";309
"4549";309
"4550";2122
"4551";2115
"4552";2114
"4553";538
"4554";538
"4555";2108
"4556";306
"4557";306
"4558";2104
"4559";4
"4560";78
"4561";535
"4562";535
"4563";316
"4564";9
"4565";9
"4566";9
"4567";9
"4568";9
"4569";9
"4570";9
"4571";9
"4572";2066
"4573";2064
"4574";2063
"4575";2061
"4576";2059
"4577";2058
"4578";2062
"4579";319
"4580";2054
"4581";324
"4582";2057
"4583";2051
"4584";2047
"4585";2046
"4586";11
"4587";11
"4588";11
"4589";49
"4590";2034
"4591";2031
"4592";19
"4593";199
"4594";199
"4595";2018
"4596";2020
"4597";2017
"4598";2015
