id,length,text,publisher_pro,isbn_new,year_min,year_max,record,walktrap-npre-unweighted-nimp,walktrap-npre-unweighted-imp,louvain-npre-unweighted-nimp,louvain-npre-unweighted-imp,infomap-npre-unweighted-nimp,infomap-npre-unweighted-imp
3640,1,www catree com,www catree com,1--942247,2015,2015,1,1408,1408,2038,2038,1822,1759
3636,1,write bloody publishing america's independent press,write bloody publishing america's independent press,1--935904,2011,2011,1,1409,1409,2036,2036,1820,1757
1849,1,kennikat press,kennikat press,0--8046,1971,1973,3,1410,1410,1037,1037,1405,716
917,1,ddl books,ddl books,0--929500,1993,1993,1,1411,1411,541,541,2007,806
3634,1,worth publishers,worth publishers,0--87901,1991,1991,1,1412,1412,2034,2034,1819,1317
246,1,artifice books on architecture,artifice books on architecture,1--908967,2014,2014,1,1413,1413,150,150,754,1969
1862,1,kindersley and lida lopes cardozo,kindersley and lida lopes cardozo,0--9501946,1979,1979,1,1414,1414,1044,1044,874,1381
3630,1,world's work,world's work,0--437,1972,1972,1,1415,1415,2031,2031,1818,1755
1847,1,kennesaw mountain historical association,kennesaw mountain historical association,0--9619508,1993,1993,1,1416,1416,1036,1036,873,1942
3628,1,world scientific publishing co pte ltd,world scientific publishing co pte ltd,981--314,2017,2017,1,1417,1417,2029,2029,1816,1315
1845,1,kenkra publishers,kenkra publishers,0--941522,1991,1991,1,1418,1418,1035,1035,1404,1377
3627,1,world scientific publishing co,world scientific publishing co,981--4733,2016,2016,1,1419,1419,2028,2028,1326,1314
3629,1,world trade press,world trade press,1--60780,2010,2010,10,1420,1420,2030,2030,1817,1754
3631,1,worldtech editions,worldtech editions,1--62549,2017,2017,1,1421,1421,2032,2032,1327,1756
1841,1,keep the faith,keep the faith,0--9912268,2015,2015,1,1422,1422,1031,1031,1403,2157
1842,1,kelsey publishing,kelsey publishing,0--944510,2018,2018,1,1423,1423,1032,1032,1922,1376
1840,1,kaye and ward,kaye and ward,0--7182,1977,1977,1,1424,1424,1030,1030,2188,1375
3624,1,world patrick white intellectual heritage australia,world patrick white intellectual heritage australia,1--925278,2019,2019,1,1425,1425,2026,2026,1325,1753
911,1,daw books,daw books,0--88677,1988,1988,1,1426,1426,538,538,900,835
1835,1,karen macinerney,karen macinerney,1--7205,2018,2018,1,1427,1427,1027,1027,1921,653
1836,1,karl a minner,karl a minner,1--5348,2017,2017,1,1428,1428,1028,1028,1402,1374
3617,1,wordsworth editions,wordsworth editions,1--85326,1992,1992,1,1429,1429,2023,2023,1815,1312
1832,1,kaplan publishing,kaplan publishing,1--5062,2017,2017,1,1430,1430,1025,1025,1920,1373
3614,1,word pub,word pub,0--85009,1994,1994,1,1431,1431,2020,2020,1813,1310
3623,1,world literary press,world literary press,1--941480,2016,2016,1,1432,1432,2025,2025,1324,1313
909,1,david smith llc,david smith llc,1--988631,2016,2016,1,1433,1433,536,536,944,1890
1843,1,kendall green publications,kendall green publications,0--913580,1986,1987,2,1434,1434,1033,1033,689,1941
1829,1,kalmbach pub,kalmbach pub,0--89024,1999,1999,1,1435,1435,1023,1023,1401,809
3609,1,wooden shore l l c,wooden shore l l c,0--89703,2011,2011,1,1436,1436,2016,2016,1812,1307
1830,1,kane miller book publishers,kane miller book publishers,1--933605,2007,2007,1,1437,1437,1024,1024,772,783
1827,1,jupiter books,jupiter books,0--904041,1975,1975,1,1438,1438,1021,1021,1400,1372
1826,1,junior league of greenville,junior league of greenville,0--9608172,1994,1994,1,1439,1439,1020,1020,1399,2017
3607,1,women's health advisory service,women's health advisory service,0--9673983,1997,1997,1,1440,1440,2015,2015,1811,1751
3612,1,woodlands press,woodlands press,0--917627,1987,1987,1,1441,1441,2018,2018,1322,1308
3605,1,wolters kluwer cch incorporated,wolters kluwer cch incorporated,0--8080,2016,2016,1,1442,1442,2014,2014,1320,1750
1825,1,jumping cow press,jumping cow press,0--9801433,2018,2018,1,1443,1443,1019,1019,1398,1371
1824,1,juan de la cuesta,juan de la cuesta,1--58871,2016,2016,1,1444,1444,1018,1018,1397,1916
3603,1,wolfhound press,wolfhound press,0--9503454,1985,1985,1,1445,1445,2012,2012,1810,1306
3600,1,wise ink,wise ink,1--940014,2015,2015,1,1446,1446,2010,2010,1809,1749
243,1,arte pu blico press,arte pu blico press,1--5185,2017,2017,1,1447,1447,148,148,2106,676
454,1,bloomsbury books,bloomsbury books,1--870630,1989,1989,1,1448,1448,267,267,2029,736
3599,1,wisdom publications,wisdom publications,0--86171,1992,1992,1,1449,1449,2009,2009,1808,1748
1823,1,jsa publishing,jsa publishing,0--9632616,2003,2003,1,1450,1450,1017,1017,2085,2070
3595,1,winter press,winter press,1--874581,2004,2004,1,1451,1451,2007,2007,1807,1747
3613,1,word press,word press,0--9661585,1997,1997,1,1452,1452,2019,2019,1323,1309
943,1,delta books,delta books,0--8180,1975,1975,1,1453,1453,549,549,1349,801
1816,1,joseph reidhead and company publishers,joseph reidhead and company publishers,1--940777,2018,2018,1,1454,1454,1015,1015,2084,1940
3588,1,windgather press,windgather press,1--911188,2017,2017,1,1455,1455,2006,2006,1319,1746
452,1,bloomsbury bks,bloomsbury bks,1--85471,1994,1994,1,1456,1456,266,266,722,1962
3586,1,wilton enterprises,wilton enterprises,0--912696,1995,1995,1,1457,1457,2004,2004,1318,1745
3587,1,wind over wings press,wind over wings press,1--884158,1995,1995,1,1458,1458,2005,2005,1806,1305
3585,1,willowkill press,willowkill press,0--9632705,1992,1992,1,1459,1459,2003,2003,1317,1304
903,1,darton longman and todd,darton longman and todd,0--232,2015,2015,1,1460,1460,533,533,943,755
1810,1,jojoba press,jojoba press,1--949471,2017,2017,1,1461,1461,1011,1011,1396,1370
3579,1,william h sadlier inc,william h sadlier inc,0--8215,2015,2015,1,1462,1462,2001,2001,1805,1303
901,1,dargaud pub international,dargaud pub international,0--917201,1995,1995,1,1463,1463,531,531,2006,1967
3576,1,willford press,willford press,1--68285,2016,2016,1,1464,1464,2000,2000,1316,1302
1808,1,johnson institute,johnson institute,1--56246,1998,1998,1,1465,1465,1009,1009,1395,1369
900,1,dargaud,dargaud,2--205,1984,2015,3,1466,1466,530,530,1845,642
899,1,dalmatian press,dalmatian press,1--4530,2013,2013,1,1467,1467,529,529,2005,2136
3565,1,wildwood house,wildwood house,0--7045,1975,1975,1,1468,1468,1999,1999,1804,1301
1800,1,john libbey eurotext,john libbey eurotext,2--7420,2008,2008,1,1469,1469,1006,1006,2187,2002
118,1,alpha science international ltd,alpha science international ltd,1--78332,2016,2019,2,1470,1470,67,67,822,1984
3563,1,wilder publications lcc,wilder publications lcc,1--61720,2011,2011,1,1471,1471,1997,1997,1803,1300
1798,1,john ellsworth,john ellsworth,1--5054,2015,2015,1,1472,1472,1005,1005,1394,1368
3562,1,wild goose publishing,wild goose publishing,0--9799255,2010,2010,1,1473,1473,1996,1996,1802,1299
3557,1,white lion pub,white lion pub,0--7274,1976,1976,1,1474,1474,1993,1993,1799,1742
3555,1,whispering horse press,whispering horse press,1--893672,2015,2015,1,1475,1475,1992,1992,1798,1298
1796,1,john c spahn,john c spahn,1--5207,2017,2017,1,1476,1476,1004,1004,2083,2016
1794,1,john beaufoy publishing limited,john beaufoy publishing limited,1--909612,2014,2014,1,1477,1477,1002,1002,1393,652
1793,1,john beaufoy publishing,john beaufoy publishing,1--912081,2018,2018,1,1478,1478,1001,1001,1392,899
3552,1,wexner center for the arts,wexner center for the arts,1--881390,2013,2013,1,1479,1479,1991,1991,1797,1741
3549,1,westphalia press,westphalia press,1--63391,2018,2018,1,1480,1480,1989,1989,1315,1740
3543,1,western psychological services,western psychological services,0--87424,1980,1980,1,1481,1481,1987,1987,1796,1739
1790,1,jms books llc,jms books llc,1--63486,2017,2017,1,1482,1482,1000,1000,1391,1831
3539,1,west,west,1--63459,2013,2013,1,1483,1483,1984,1984,1795,1738
1787,1,jg press world publications group,jg press world publications group,1--57215,2005,2005,1,1484,1484,997,997,1389,1367
1788,1,jj books,jj books,1--909661,2014,2014,1,1485,1485,998,998,1390,713
1789,1,jk mcenroe,jk mcenroe,1--4538,2011,2011,1,1486,1486,999,999,817,1830
3536,1,wellness connection,wellness connection,0--9656353,2001,2001,1,1487,1487,1982,1982,1794,1297
3537,1,wellness institute,wellness institute,1--58741,2000,2000,1,1488,1488,1983,1983,1314,1737
1784,1,jewish lights pub,jewish lights pub,1--879045,2006,2006,1,1489,1489,994,994,771,1829
1783,1,jewel press,jewel press,1--7321065,2018,2018,1,1490,1490,993,993,816,935
3533,1,weldon owen,weldon owen,1--78696,2018,2018,1,1491,1491,1980,1980,1313,1296
3530,1,wayne state university press,wayne state university press,0--8143,2013,2016,2,1492,1492,1979,1979,1792,1295
3528,1,waveland press inc,waveland press inc,1--4786,2018,2018,1,1493,1493,1977,1977,1312,1294
1780,1,jeff magnuson,jeff magnuson,0--9990982,2017,2017,1,1494,1494,990,990,1387,1365
1781,1,jeremy p tarcher,jeremy p tarcher,0--87477,1982,1982,1,1495,1495,991,991,1388,1911
3534,1,weldonowen publishing,weldonowen publishing,1--78342,2014,2014,1,1496,1496,1981,1981,1793,1736
1778,1,jcg publishing,jcg publishing,0--9766001,2005,2005,1,1497,1497,988,988,1385,1364
3520,1,waterbrook press,waterbrook press,1--57856,1999,2001,2,1498,1498,1973,1973,1311,1292
3561,1,whitefire publishing,whitefire publishing,1--939023,2017,2017,1,1499,1499,1995,1995,1801,1744
3519,1,water resources,water resources,0--918334,1982,1982,1,1500,1500,1972,1972,1789,1734
1779,1,jef books journal of experimental fiction depth charge,jef books journal of experimental fiction depth charge,1--884097,2013,2013,1,1501,1501,989,989,1386,1910
1785,1,jewish publication society,jewish publication society,0--8276,2003,2003,1,1502,1502,995,995,2082,1366
55,1,academy of nutrition and dietetics,academy of nutrition and dietetics,0--88091,2013,2013,1,1503,1503,30,30,2211,1323
879,1,cynthia fabian,cynthia fabian,1--9838,2018,2018,1,1504,1504,523,523,942,1889
3515,1,warrensburgh historical society,warrensburgh historical society,0--9913718,2013,2013,1,1505,1505,1970,1970,1788,1733
1772,1,jackdaw,jackdaw,0--305,1970,1970,1,1506,1506,986,986,872,1828
1771,1,j wright and sons,j wright and sons,0--7236,1977,1977,1,1507,1507,985,985,1384,1939
3510,1,warland books,warland books,0--9787355,2006,2006,1,1508,1508,1968,1968,1786,1291
3507,1,walter foster pub,walter foster pub,1--56010,2013,2013,1,1509,1509,1967,1967,1785,1290
878,1,cyberage books,cyberage books,0--910965,2005,2005,1,1510,1510,522,522,941,2131
3504,1,walnut springs press,walnut springs press,1--59992,2012,2016,2,1511,1511,1965,1965,1784,1289
3502,1,wallbuilder press,wallbuilder press,1--932225,2003,2003,1,1512,1512,1964,1964,1309,1288
873,1,curbside splendor publishing inc,curbside splendor publishing inc,1--940430,2014,2014,1,1513,1513,520,520,809,2106
870,1,cuba solidarity campaign,cuba solidarity campaign,0--9521779,2000,2000,1,1514,1514,519,519,781,644
1764,1,j p tarcher putnam,j p tarcher putnam,1--58542,2001,2001,1,1515,1515,983,983,1383,1363
3485,1,w m hawley,w m hawley,0--910704,1990,1990,1,1516,1516,1960,1960,1783,1287
3483,1,w h freeman and company,w h freeman and company,1--4292,2011,2011,1,1517,1517,1959,1959,1782,1286
1762,2,j murray;;john murray,j murray;;john murray,0--7195,1979,1990,2,1518,1518,982,982,647,1362
869,1,crowood,crowood,1--84797,2013,2013,1,1519,1519,518,518,940,2118
1759,1,j m dent,j m dent,0--460,1998,1998,1,1520,1520,981,981,736,1794
3475,1,voltaire foundation,voltaire foundation,0--7294,2016,2016,2,1521,1521,1957,1957,1781,1730
1757,1,j j binns,j j binns,0--88331,1977,1977,1,1522,1522,980,980,1879,1361
115,1,allison and busby,allison and busby,0--7490,2019,2019,1,1523,1523,65,65,732,1852
866,1,crown house publishing limited,crown house publishing limited,1--78583,2017,2017,1,1524,1524,516,516,2069,1966
1754,1,j daniel,j daniel,0--936784,1988,1988,1,1525,1525,979,979,770,1988
235,1,arms and armour,arms and armour,1--85409,1998,1998,1,1526,1526,145,145,753,817
3466,1,vision forum inc,vision forum inc,0--9665233,2011,2011,1,1527,1527,1953,1953,1306,1284
3467,1,vista higher learning,vista higher learning,1--68005,2018,2019,2,1528,1528,1954,1954,1307,1285
1748,1,j b reid,j b reid,0--9969550,2015,2015,1,1529,1529,976,976,1382,1909
3464,1,visible ink press,visible ink press,1--57859,2015,2015,1,1530,1530,1952,1952,1780,1728
3462,1,virgin books,virgin books,0--7535,2016,2016,1,1531,1531,1950,1950,1304,1727
3463,1,virginia museum of contemporary art,virginia museum of contemporary art,1--61404,2016,2016,1,1532,1532,1951,1951,1305,1283
3460,1,virago press,virago press,0--86068,1991,1991,1,1533,1533,1949,1949,1779,1726
3458,1,viper comics,viper comics,0--9802385,2009,2009,1,1534,1534,1947,1947,1778,1725
1746,1,j a whiting,j a whiting,1--7951,2019,2019,1,1535,1535,975,975,1919,1862
861,1,crossway books,crossway books,0--89107,1989,1989,1,1536,1536,514,514,939,1888
858,1,crossbooks,crossbooks,1--4627,2013,2013,1,1537,1537,512,512,938,1903
1739,1,ivan r dee,ivan r dee,1--56663,1999,1999,1,1538,1538,974,974,1878,1360
3457,1,violet angel,violet angel,0--9883680,2012,2012,1,1539,1539,1946,1946,1777,1724
3452,1,villien publishing,villien publishing,0--9858169,2012,2012,1,1540,1540,1945,1945,1303,1723
233,1,arlington house,arlington house,0--87000,1973,1973,1,1541,1541,143,143,839,2200
3445,1,victor books,victor books,0--89693,1981,1981,1,1542,1542,1944,1944,1776,1282
855,1,crisp learning,crisp learning,1--56052,2003,2003,1,1543,1543,510,510,937,2081
1912,1,lawrence e crockett,lawrence e crockett,0--9973712,2017,2017,1,1544,1544,1075,1075,1422,1393
3439,1,verso books,verso books,1--85984,2011,2011,1,1545,1545,1942,1942,1775,1281
3514,1,warren publishing inc,warren publishing inc,0--9894814,2013,2013,1,1546,1546,1969,1969,1787,1732
232,1,arlen house,arlen house,1--85132,2018,2018,1,1547,1547,142,142,849,2120
3437,1,versita versita limited,versita versita limited,83--7656,2013,2013,1,1548,1548,1941,1941,1774,1722
3435,1,veronica lane books,veronica lane books,0--9762743,2010,2010,1,1549,1549,1939,1939,1301,1720
3436,1,veronica maude bates,veronica maude bates,0--9578003,2013,2013,1,1550,1550,1940,1940,1302,1721
9,1,3dogart press,3dogart press,0--9896385,2013,2013,1,1551,1551,8,8,1889,2166
3428,1,vantage press,vantage press,0--533,2004,2004,1,1552,1552,1933,1933,1771,1718
3426,1,vandeplas publishing,vandeplas publishing,1--60042,2012,2012,1,1553,1553,1931,1931,1770,1277
3430,1,vedanta press,vedanta press,0--87481,1970,1970,1,1554,1554,1935,1935,1772,1278
3425,1,vandenhoeck and ruprecht,vandenhoeck and ruprecht,3--525,2012,2013,2,1555,1555,1930,1930,1298,1276
3421,1,vacation work,vacation work,1--85458,2005,2005,1,1556,1556,1927,1927,1297,1274
3419,1,va n m i,va n m i,1--936574,2015,2015,1,1557,1557,1925,1925,1295,1273
3420,1,va n nghe,va n nghe,1--886566,1996,1996,1,1558,1558,1926,1926,1296,1717
3422,1,valiant,valiant,1--68215,2018,2018,1,1559,1559,1928,1928,1769,1275
1727,1,israel museum,israel museum,88--942200,2017,2017,1,1560,1560,971,971,1877,748
1725,1,island institute,island institute,0--9835613,2012,2012,1,1561,1561,969,969,1381,2089
3416,1,utah geographic series inc,utah geographic series inc,0--936331,1989,1989,1,1562,1562,1923,1923,1293,1716
3417,1,utah state university press,utah state university press,0--87421,2014,2014,1,1563,1563,1924,1924,1294,1272
1723,1,islamic foundation,islamic foundation,0--86037,2014,2014,1,1564,1564,967,967,1380,860
848,1,creative enterprises,creative enterprises,1--880675,2015,2015,1,1565,1565,506,506,2004,635
112,1,algora publishing,algora publishing,1--62894,2015,2015,1,1566,1566,64,64,2137,2191
3410,1,urban ministries inc,urban ministries inc,1--63038,2013,2013,1,1567,1567,1919,1919,1292,1715
3407,1,urban epics,urban epics,1--5440,2017,2017,1,1568,1568,1917,1917,1291,1714
444,1,blackwell pub co,blackwell pub co,0--632,2006,2006,1,1569,1569,265,265,644,658
1718,1,irl press,irl press,0--904147,1986,1986,1,1570,1570,964,964,1917,1886
1717,1,irish academic press,irish academic press,0--7165,2013,2013,1,1571,1571,963,963,2042,898
3403,1,upa academic editions,upa academic editions,1--55655,1989,1989,1,1572,1572,1915,1915,1767,1713
1716,1,ipi press,ipi press,0--9967480,2017,2017,1,1573,1573,962,962,688,1885
1715,1,ipc magazines,ipc magazines,0--85037,1978,1978,1,1574,1574,961,961,687,1358
3399,1,university press of kentucky,university press of kentucky,0--8131,1970,2019,9,1575,1575,1912,1912,1288,1712
3401,1,unrivaled books,unrivaled books,1--61360,2011,2011,1,1576,1576,1914,1914,1290,1270
1713,1,interweave,interweave,1--62033,2014,2014,1,1577,1577,960,960,1916,1357
3397,1,university press of florida,university press of florida,0--8130,2013,2014,3,1578,1578,1910,1910,1286,1267
3394,1,university park press,university park press,0--8391,1979,1979,1,1579,1579,1908,1908,1766,1711
3398,1,university press of kansas,university press of kansas,0--7006,2014,2014,1,1580,1580,1911,1911,1287,1268
440,1,blackberry rhubarb press,blackberry rhubarb press,0--9833933,2012,2012,1,1581,1581,264,264,643,813
1710,1,international publishers,international publishers,0--7178,1976,1993,2,1582,1582,958,958,1970,1356
1709,1,international psychoanalytic association,international psychoanalytic association,1--905888,2007,2007,1,1583,1583,957,957,1875,1827
