"id","length","text","publisher_pro","isbn_new","year_min","year_max","record","./processed_data_1m/walktrap-unweighted","./processed_data_1m/louvain-unweighted","./processed_data_1m/infomap-unweighted"
153,1,"adams media","adams media","1--4405;1--4351",2015,2015,25,55,4172,134
154,1,"adaptive comics","adaptive comics","0--9960666",2015,2015,1,2436,77,3216
155,1,"adauto rezende","adauto rezende","0--9866889",2015,2015,1,2378,78,5011
156,1,"addicott press","addicott press","1--5177",2015,2015,1,7,2491,168
157,1,"addicus books","addicus books","1--940495;1--943886",2015,2015,2,363,79,536
158,1,"addicus books inc","addicus books inc","1--940495",2015,2015,2,363,79,536
159,1,"addison wesley","addison wesley","0--672;0--321;0--13",2015,2015,36,73,3373,11
160,1,"adeline press","adeline press","0--9942953",2015,2015,2,2213,80,3215
161,1,"adi da foundation press","adi da foundation press","1--942789",2015,2015,1,834,81,1321
162,1,"adis","adis","3--319",2015,2015,1,85,3498,101
163,1,"adobe","adobe","0--13",2015,2015,2,73,3373,11
164,1,"adobe press","adobe press","0--13",2015,2015,3,73,3373,11
165,1,"advantage","advantage","1--59932",2015,2015,4,737,82,1352
166,1,"advantage books","advantage books","1--59755",2015,2015,1,2101,83,3214
167,1,"advantage media group","advantage media group","1--59932",2015,2015,1,737,82,1352
168,1,"adventure publications inc","adventure publications inc","1--59193",2015,2015,2,2046,84,3213
169,1,"adventures unlimited press","adventures unlimited press","1--939149",2015,2015,1,2028,85,5010
170,1,"aer publications llc","aer publications llc","0--9969363",2015,2015,2,2008,86,3212
171,1,"aesop modern fiction","aesop modern fiction","1--910301",2015,2015,1,724,87,1325
172,1,"aesop publications","aesop publications","1--910301",2015,2015,1,724,87,1325
173,1,"afb press","afb press","0--89128",2015,2015,1,1303,88,764
174,1,"afb press american foundation for the blind","afb press american foundation for the blind","0--89128",2015,2015,2,1303,88,764
175,1,"afmc press","afmc press","0--9889024",2015,2015,1,1924,89,5009
176,1,"afreen international inc","afreen international inc","0--9909284",2015,2015,1,1907,90,3211
177,1,"africa world books","africa world books","0--9943631",2015,2015,1,1884,91,3210
178,1,"africa world press","africa world press","1--59221",2015,2015,1,1868,92,5008
179,1,"african american heritage family tree museum press","african american heritage family tree museum press","1--5194",2015,2015,1,495,2491,269
180,1,"african diaspora press","african diaspora press","0--9844134",2015,2015,1,1824,93,5035
181,1,"african studies center university of michigan","african studies center university of michigan","1--60785",2015,2015,2,572,94,451
182,1,"after glows","after glows","0--9964303",2015,2015,1,1785,95,5037
183,1,"afterall books","afterall books","1--84638",2015,2015,1,1765,96,3209
184,1,"afton ridge publishing","afton ridge publishing","0--9909860",2015,2015,1,1746,97,5007
185,1,"against the clock","against the clock","1--936201",2015,2015,3,1724,98,5039
186,1,"agnietta mulima","agnietta mulima","1--5152",2015,2015,1,27,2491,29
187,1,"agora","agora","86--6053",2015,2015,2,1682,99,5006
188,1,"agriculture strategy inc","agriculture strategy inc","1--4928",2015,2015,1,380,2491,753
189,1,"agu","agu","1--118",2015,2015,1,50,3498,4
190,1,"agu american geophysical union","agu american geophysical union","1--118;1--119",2015,2015,13,50,3498,4
191,1,"aguilar","aguilar","1--941999",2015,2015,1,670,100,732
192,1,"ahava press","ahava press","0--9618026",2015,2015,1,1572,101,5005
193,1,"ahc media llc","ahc media llc","1--934863",2015,2015,1,1532,102,5004
194,1,"ahf publishing","ahf publishing","0--9861672",2015,2015,1,742,103,1344
195,1,"ahima american health information management association","ahima american health information management association","1--58426",2015,2015,2,935,104,1351
196,1,"ahima press","ahima press","1--58426",2015,2015,2,935,104,1351
197,1,"aiga chicago","aiga chicago","0--692",2015,2015,1,3,1177,1
198,1,"ailuros publishing","ailuros publishing","1--938781",2015,2015,1,1445,105,3208
199,1,"aint bad editions","aint bad editions","1--944005",2015,2015,1,1429,106,3207
200,1,"aip publishing","aip publishing","0--7354",2015,2015,1,1406,107,3206
201,1,"air and waste management association","air and waste management association","1--63439",2015,2015,2,56,224,220
202,1,"airlife publishing","airlife publishing","1--78538",2015,2015,2,659,108,696
203,1,"airship 27 productions","airship 27 productions","0--692",2015,2015,1,3,1177,1
204,1,"airship entertainment","airship entertainment","1--890856",2015,2015,1,1335,109,3205
205,1,"ak press","ak press","1--84935",2015,2015,19,4983,110,5003
206,1,"aka publishing","aka publishing","1--942168",2015,2015,1,1158,111,1319
207,1,"akakia publications","akakia publications","1--910714",2015,2015,10,4939,112,3204
208,1,"akasha publishing ltd","akasha publishing ltd","0--9573695",2015,2015,3,4910,113,5002
209,1,"akashic books","akashic books","1--61775",2015,2015,10,701,114,695
210,1,"ala editions","ala editions","0--8389",2015,2015,14,509,115,306
211,1,"ala neal schuman","ala neal schuman","0--8389",2015,2015,1,509,115,306
212,1,"ala techsource","ala techsource","0--8389",2015,2015,4,509,115,306
213,1,"aladdin","aladdin","1--4424;1--4814;1--58270",2015,2015,47,180,394,40
214,1,"aladdin abdo spotlight","aladdin abdo spotlight","1--61479",2015,2015,2,7,3389,320
215,1,"aladdin books","aladdin books","1--4424;1--4814",2015,2015,2,180,394,40
216,1,"aladdin m x","aladdin m x","1--4424;1--4814",2015,2015,3,180,394,40
217,1,"alain charles asia publishing ltd","alain charles asia publishing ltd","1--910760",2015,2015,1,1207,48,1315
218,1,"alan black","alan black","1--5076",2015,2015,1,7,2491,100
219,1,"alan bosley and mary oldham","alan bosley and mary oldham","7--80983",2015,2015,1,4636,116,5001
220,1,"alan cristea gallery","alan cristea gallery","0--9932485;0--9575085",2015,2015,2,1143,117,1343
221,1,"alan rogers","alan rogers","1--909057",2015,2015,1,1140,118,1359
222,1,"alan rogers travel ltd","alan rogers travel ltd","1--909057",2015,2015,1,1140,118,1359
223,1,"alana's book line","alana's book line","1--5122",2015,2015,2,7,2491,115
224,1,"alaska northwest books","alaska northwest books","1--943328",2015,2015,1,4542,119,3203
225,1,"alastair sawday publishing","alastair sawday publishing","1--906136",2015,2015,4,4523,120,5000
226,1,"alazar press","alazar press","0--9793000",2015,2015,1,4513,121,4999
227,1,"alba enterprises","alba enterprises","0--692",2015,2015,1,3,1177,1
228,1,"alba publishing","alba publishing","1--910185",2015,2015,1,4462,122,4998
229,1,"albert whitman and co","albert whitman and co","0--8075",2015,2015,2,103,2802,208
230,1,"albert whitman and company","albert whitman and company","0--8075;1--5040;1--4976",2015,2015,38,19,2802,24
231,1,"alberto a zalles","alberto a zalles","1--5114",2015,2015,1,480,1560,121
232,1,"albion andalus books","albion andalus books","0--692",2015,2015,1,3,1177,1
233,1,"albright knox art gallery","albright knox art gallery","1--907804",2015,2015,1,1095,123,1327
234,1,"albuquerque museum","albuquerque museum","0--9779910",2015,2015,1,4312,124,4997
235,1,"alcio n editora","alcio n editora","987--646",2015,2015,1,4291,125,3202
236,1,"alden marin","alden marin","1--5089",2015,2015,1,7,2491,81
237,1,"aldrich press","aldrich press","0--692",2015,2015,1,3,1177,1
238,1,"alethia international publications","alethia international publications","0--9864114",2015,2015,1,4230,126,4996
239,1,"alethia publishing","alethia publishing","0--9578052",2015,2015,1,4204,127,4995
240,1,"alethos press","alethos press","0--9849552",2015,2015,1,4178,128,3201
241,1,"alex grayson","alex grayson","1--5425",2015,2015,1,4167,129,4994
242,1,"alex james","alex james","1--5141",2015,2015,1,7,2491,64
243,1,"alex lukeman","alex lukeman","1--5078",2015,2015,1,18,2491,59
244,1,"alexa land","alexa land","1--5117;1--4827",2015,2015,2,7,2491,174
245,1,"alexa riley","alexa riley","1--5197",2015,2015,1,403,2491,79
246,1,"alexander books","alexander books","1--57090",2015,2015,1,4034,130,3200
247,1,"alexander gray associates","alexander gray associates","0--9861794",2015,2015,3,4014,131,3199
248,1,"alexander street press","alexander street press","1--5016",2015,2015,1,1022,132,1087
249,1,"alfaguara","alfaguara","1--941999",2015,2015,1,670,100,732
250,1,"alfred a knopf","alfred a knopf","0--385;0--553;1--101;0--394;0--375;0--307;1--322;0--517;0--679",2015,2015,62,7,3389,3
251,1,"alfred a knopf canada","alfred a knopf canada","0--345",2015,2015,1,7,3389,3
252,1,"alfred ceramic art museum at alfred university","alfred ceramic art museum at alfred university","0--9961205",2015,2015,1,3782,133,4993
253,1,"alfred e w mason","alfred e w mason","1--5191",2015,2015,1,99,2491,169
254,1,"alfred music","alfred music","1--4706;1--4574",2015,2015,4,990,134,1342
255,1,"algonquin","algonquin","1--61620",2015,2015,1,225,135,467
256,1,"algonquin books of chapel hill","algonquin books of chapel hill","1--56512;1--61620",2015,2015,4,225,135,467
257,1,"algonquin young readers","algonquin young readers","1--61620",2015,2015,4,225,135,467
258,1,"algora publishing","algora publishing","1--62894",2015,2015,13,3632,136,3198
259,1,"alibi","alibi","0--8041;1--101",2015,2015,5,7,3389,3
260,1,"alibi publishing","alibi publishing","0--9967088",2015,2015,1,3566,137,4992
261,1,"alice fairbanks burton","alice fairbanks burton","1--5169",2015,2015,2,99,2491,118
262,1,"alice greene and company","alice greene and company","1--935770",2015,2015,1,3531,138,3197
263,1,"alice james books","alice james books","1--938584",2015,2015,3,3518,139,3196
264,1,"alice mcgladdery","alice mcgladdery","0--9934905",2015,2015,2,3491,140,3195
265,1,"alice sabo","alice sabo","1--5171",2015,2015,1,7,2491,157
266,1,"alisha nurse","alisha nurse","0--9931451",2015,2015,3,3440,141,4991
267,1,"alison and busby","alison and busby","0--7490",2015,2015,1,689,142,694
268,1,"alison green books","alison green books","1--4071",2015,2015,6,114,617,13
269,1,"all due respect","all due respect","1--5233",2015,2015,1,230,1786,487
270,1,"all due respect books","all due respect books","1--5174",2015,2015,1,459,2491,156
271,1,"all good literacies press","all good literacies press","0--692",2015,2015,2,3,1177,1
272,1,"allan jamieson","allan jamieson","0--9757536",2015,2015,1,3330,143,3194
273,1,"allen and unwin","allen and unwin","1--74331;1--76011;1--925266;1--74336",2015,2015,8,186,144,371
274,1,"allen lane","allen lane","0--241;0--8129;0--7139;1--84614;0--14",2015,2015,18,7,3389,2
275,1,"alliance for young artists and writers","alliance for young artists and writers","0--545",2015,2015,2,114,617,13
276,1,"allison and busby","allison and busby","0--7490",2015,2015,20,689,142,694
277,1,"allison and busby limited","allison and busby limited","0--7490",2015,2015,7,689,142,694
278,1,"allworth press","allworth press","1--62153",2015,2015,8,86,4172,55
279,1,"alma books","alma books","1--84688",2015,2015,1,3095,145,3193
280,1,"alma classics","alma classics","1--84749",2015,2015,2,3082,146,4990
281,1,"alnap odi","alnap odi","1--910454",2015,2015,1,948,147,1324
282,1,"alnap study","alnap study","1--910454",2015,2015,2,948,147,1324
283,1,"aloha publishing","aloha publishing","1--61206",2015,2015,1,3043,148,4989
284,1,"alpha","alpha","1--61564",2015,2015,1,494,149,217
285,1,"alpha a member of penguin group usa","alpha a member of penguin group usa","1--61564",2015,2015,1,494,149,217
286,1,"alpha a member of penguin group usa inc","alpha a member of penguin group usa inc","1--61564",2015,2015,7,494,149,217
287,1,"alpha a member of penguin random house","alpha a member of penguin random house","1--61564",2015,2015,1,494,149,217
288,1,"alpha a member of penguin random house llc","alpha a member of penguin random house llc","1--61564",2015,2015,8,494,149,217
289,1,"alpha a member of the penguin group usa inc","alpha a member of the penguin group usa inc","1--61564",2015,2015,1,494,149,217
290,1,"alpha books","alpha books","1--4654",2015,2015,1,183,3389,12
291,1,"alpha books a member of penguin random house","alpha books a member of penguin random house","1--61564",2015,2015,1,494,149,217
292,1,"alpha science","alpha science","1--84265",2015,2015,1,185,3787,323
293,1,"alpha science international","alpha science international","1--84265",2015,2015,5,185,3787,323
294,1,"alpha science international ltd","alpha science international ltd","1--78332;1--84265",2015,2015,37,185,3787,323
295,1,"alpha science intl","alpha science intl","1--84265",2015,2015,1,185,3787,323
296,1,"alta english","alta english","1--882483",2015,2015,1,2813,150,3192
297,1,"altamira press","altamira press","0--7591",2015,2015,1,501,3790,119
298,1,"altepetl editores","altepetl editores","607--96978",2015,2015,1,2792,151,3191
299,1,"alterna comics inc","alterna comics inc","1--934985",2015,2015,2,2779,152,4988
300,1,"alternative comics","alternative comics","1--934460",2015,2015,3,672,153,693
301,1,"althea press","althea press","1--62315",2015,2015,2,525,154,338
302,1,"altis c","altis c","1--5197",2015,2015,1,403,2491,79
303,1,"altus press","altus press","1--61827",2015,2015,2,2739,155,4987
304,1,"alwyn r rouyer","alwyn r rouyer","1--5117",2015,2015,1,460,2491,98
305,1,"alyssa dean copeland","alyssa dean copeland","1--5194",2015,2015,1,495,2491,269
306,1,"alzheimer's research uk","alzheimer's research uk","0--9935280",2015,2015,1,2696,156,3190
307,1,"am books","am books","0--578",2015,2015,1,466,11,15
308,1,"ama deus energy press","ama deus energy press","0--9962780",2015,2015,1,2661,157,4986
309,1,"amacom","amacom","0--8144",2015,2015,5,254,194,480
310,1,"amacom american management association","amacom american management association","0--8144",2015,2015,14,254,194,480
311,1,"amanda gail","amanda gail","0--9861316",2015,2015,1,2609,158,3189
312,1,"amanda sikarskie","amanda sikarskie","1--5122",2015,2015,1,7,2491,115
313,1,"amazing things press","amazing things press","0--692",2015,2015,1,3,1177,1
314,1,"amazon com","amazon com","1--5123",2015,2015,1,481,2491,131
315,1,"amazon publishing","amazon publishing","1--4778",2015,2015,2,270,3881,83
316,1,"amazoncrossing","amazoncrossing","1--5039",2015,2015,1,270,3881,83
317,1,"ambassador emerald intl","ambassador emerald intl","1--62020",2015,2015,1,1292,159,1350
318,1,"ambassador international","ambassador international","1--62020",2015,2015,3,1292,159,1350
319,1,"amber books","amber books","1--78274",2015,2015,10,2490,160,4985
320,1,"amberley","amberley","1--4456",2015,2015,2,1188,161,1333
321,1,"amberley publishing","amberley publishing","1--4456",2015,2015,2,1188,161,1333
322,1,"ambiance books","ambiance books","1--5238",2015,2015,1,7,2491,177
323,1,"ambrosius publishing","ambrosius publishing","0--9824773",2015,2015,2,2415,162,3188
324,1,"amee","amee","1--910612",2015,2015,2,2405,163,4984
325,1,"ameet","ameet","83--253",2015,2015,1,2393,164,3187
326,1,"america publications","america publications","1--887456",2015,2015,2,2380,165,4983
327,1,"america star books","america star books","1--68090;1--68122",2015,2015,2,773,166,771
328,1,"america star books lllp","america star books lllp","1--63508",2015,2015,1,2345,167,3186
329,1,"america's test kitchen","america's test kitchen","1--940352",2015,2015,1,2336,168,4982
330,1,"american academy of ophthalmology","american academy of ophthalmology","1--61525",2015,2015,1,2326,169,4981
331,1,"american academy of paediatrics","american academy of paediatrics","1--58110",2015,2015,1,766,170,1354
332,1,"american academy of pediatrics","american academy of pediatrics","1--58110",2015,2015,7,766,170,1354
333,1,"american animal hospital association","american animal hospital association","1--58326",2015,2015,1,2288,171,3185
334,1,"american association for physician leadership","american association for physician leadership","0--9825482",2015,2015,1,2272,172,3184
335,1,"american association of collegiate registrars and admissions officers","american association of collegiate registrars and admissions officers","1--57858",2015,2015,2,2264,173,4980
336,1,"american association of diabetes educators","american association of diabetes educators","1--881876",2015,2015,1,2258,174,3183
337,1,"american association of petroleum geologists","american association of petroleum geologists","0--89181",2015,2015,1,2244,175,3182
338,1,"american association of university professors","american association of university professors","1--4214",2015,2015,1,573,176,446
339,1,"american association on intellectual and developmental disabilities","american association on intellectual and developmental disabilities","1--937604;0--9965068",2015,2015,3,1300,177,1086
340,1,"american bar association","american bar association","1--63425;1--61438;1--62722",2015,2015,14,14,33,34
341,1,"american bar association ankerwycke","american bar association ankerwycke","1--62722",2015,2015,1,14,33,34
342,1,"american bar association center for professional development","american bar association center for professional development","1--63425",2015,2015,5,14,33,34
343,1,"american bar association health law section","american bar association health law section","1--63425",2015,2015,4,14,33,34
344,1,"american bar association joint committee on employee benefits","american bar association joint committee on employee benefits","1--63425",2015,2015,2,14,33,34
345,1,"american bar association section of antitrust law","american bar association section of antitrust law","1--63425",2015,2015,2,14,33,34
346,1,"american bar association section of business law","american bar association section of business law","1--62722",2015,2015,1,14,33,34
347,1,"american bar association section of intellectual property law","american bar association section of intellectual property law","1--63425",2015,2015,1,14,33,34
348,1,"american bar association section of international law","american bar association section of international law","1--63425",2015,2015,3,14,33,34
349,1,"american bar association section of taxation","american bar association section of taxation","1--62722",2015,2015,1,14,33,34
350,1,"american cancer society","american cancer society","1--60443",2015,2015,1,735,178,1085
351,1,"american cancer society health promotion","american cancer society health promotion","1--60443",2015,2015,1,735,178,1085
352,1,"american canoe association","american canoe association","0--943117",2015,2015,1,2075,179,4979
353,1,"american ceramic society","american ceramic society","1--57498;1--118;1--119",2015,2015,3,50,3498,4
354,1,"american chemical society","american chemical society","0--8412",2015,2015,14,2031,180,3181
355,1,"american chesterton society","american chesterton society","1--5051",2015,2015,2,400,3826,343
356,1,"american college of physicians","american college of physicians","1--938245;1--938921",2015,2015,8,775,181,1346
357,1,"american concrete institute","american concrete institute","0--87031;1--5108;1--942727",2015,2015,13,63,2802,111
358,1,"american council of learned societies","american council of learned societies","1--59740",2015,2015,2,1973,182,3180
359,1,"american counseling association","american counseling association","1--119;1--55620",2015,2015,7,418,3498,1369
360,1,"american craft council","american craft council","0--692",2015,2015,1,3,1177,1
361,1,"american educational research association","american educational research association","0--935302;1--4739",2015,2015,4,49,1611,18
362,1,"american fisheries society","american fisheries society","1--934874",2015,2015,2,1922,183,3179
363,1,"american folk art museum","american folk art museum","0--912161",2015,2015,5,1909,184,4978
364,1,"american geophysical union","american geophysical union","1--118;1--119",2015,2015,66,50,3498,4
365,1,"american geosciences institute","american geosciences institute","1--5088",2015,2015,1,5,2491,110
366,1,"american girl","american girl","0--606",2015,2015,1,7,617,171
367,1,"american girl publishing","american girl publishing","1--60958",2015,2015,2,1855,185,4977
368,1,"american health lawyers association","american health lawyers association","1--63282",2015,2015,3,40,2600,86
369,1,"american immigration lawyers association","american immigration lawyers association","1--57370",2015,2015,3,1833,186,4976
370,1,"american institute for contemporary german studies the johns hopkins university","american institute for contemporary german studies the johns hopkins university","1--933942",2015,2015,1,1825,187,3178
371,1,"american institute for psychoanalysis","american institute for psychoanalysis","1--4954",2015,2015,1,630,188,692
372,1,"american institute of aeronautics and astronautics","american institute of aeronautics and astronautics","1--62410",2015,2015,1,627,189,691
373,1,"american institute of aeronautics and astronautics inc","american institute of aeronautics and astronautics inc","1--62410",2015,2015,1,627,189,691
374,1,"american institute of aeronautics and astronomics inc","american institute of aeronautics and astronomics inc","1--62410",2015,2015,1,627,189,691
375,1,"american institute of architects","american institute of architects","1--944214",2015,2015,2,1775,190,3177
376,1,"american institute of certified public accountants","american institute of certified public accountants","1--943546",2015,2015,1,817,191,1326
377,1,"american institute of certified public accountants inc","american institute of certified public accountants inc","1--943546",2015,2015,2,817,191,1326
378,1,"american institute of musicology","american institute of musicology","1--59551",2015,2015,1,1744,192,4975
379,1,"american legislative exchange council","american legislative exchange council","0--9853779",2015,2015,1,1733,193,3176
380,1,"american library association","american library association","0--8389",2015,2015,4,509,115,306
381,1,"american management association","american management association","0--8144;0--7612",2015,2015,18,254,194,480
382,1,"american marketing association","american marketing association","1--63439",2015,2015,1,56,224,220
383,1,"american mathematical society","american mathematical society","1--4704;0--8218",2015,2015,105,36,195,287
384,1,"american medical association","american medical association","1--62202",2015,2015,3,1181,196,1177
385,1,"american meteorological society","american meteorological society","1--935704",2015,2015,1,1651,197,4974
386,1,"american nurses association","american nurses association","1--55810",2015,2015,3,1635,198,4973
387,1,"american palate","american palate","1--62585;1--62619;1--4671",2015,2015,5,60,199,126
388,1,"american pharmacist's association","american pharmacist's association","1--58212",2015,2015,2,1311,200,1332
389,1,"american pharmacists association","american pharmacists association","1--58212",2015,2015,11,1311,200,1332
390,1,"american phytopathological society","american phytopathological society","0--89054",2015,2015,1,560,201,445
391,1,"american planning association","american planning association","1--61190",2015,2015,1,429,3787,116
392,1,"american planning association planners press","american planning association planners press","1--351;1--61190",2015,2015,4,429,3787,116
393,1,"american press","american press","0--89641",2015,2015,1,1531,202,4972
394,1,"american psychiatric association publishing","american psychiatric association publishing","1--61537",2015,2015,1,94,203,360
395,1,"american psychiatric publ","american psychiatric publ","1--58562",2015,2015,6,94,203,360
396,1,"american psychiatric publishing","american psychiatric publishing","1--58562;1--61537",2015,2015,26,94,203,360
397,1,"american psychiatric publishing inc","american psychiatric publishing inc","1--58562",2015,2015,1,94,203,360
398,1,"american psychological association","american psychological association","1--4338",2015,2015,40,619,204,690
399,1,"american public health association","american public health association","0--87553",2015,2015,3,928,205,1331
400,1,"american quilter's society","american quilter's society","1--60460",2015,2015,1,1465,206,4971
401,1,"american radio relay league","american radio relay league","1--62595",2015,2015,2,1457,207,3175
402,1,"american reading company","american reading company","1--61406;1--63437",2015,2015,7,748,208,1323
403,1,"american rock mechanics association","american rock mechanics association","1--5108",2015,2015,1,63,2802,111
404,1,"american school of classical studies at athens","american school of classical studies at athens","1--62139;0--87661",2015,2015,2,981,209,766
405,1,"american schools of oriental research","american schools of oriental research","0--89757",2015,2015,1,1392,210,4970
406,1,"american society for clinical pathology press","american society for clinical pathology press","0--89189",2015,2015,1,1379,211,4969
407,1,"american society for microbiology press","american society for microbiology press","1--55581",2015,2015,2,749,212,1328
408,1,"american society for nondestructive testing","american society for nondestructive testing","1--57117",2015,2015,1,1368,213,3174
409,1,"american society for parenteral and enteral nutrition","american society for parenteral and enteral nutrition","1--889622",2015,2015,1,1354,214,3173
410,1,"american society of agronomy","american society of agronomy","0--89118",2015,2015,1,640,215,689
411,1,"american society of agronomy inc","american society of agronomy inc","0--89118",2015,2015,1,640,215,689
412,1,"american society of agronomy incorporated","american society of agronomy incorporated","0--89118",2015,2015,2,640,215,689
413,1,"american society of civil engineers","american society of civil engineers","1--5231;0--7844",2015,2015,27,170,216,280
414,1,"american society of hand therapists","american society of hand therapists","0--692",2015,2015,1,3,1177,1
415,1,"american society of health system pharmacists","american society of health system pharmacists","1--58528",2015,2015,4,577,217,444
416,1,"american society of health system pharmacists inc","american society of health system pharmacists inc","1--58528",2015,2015,1,577,217,444
417,1,"american society of international law","american society of international law","0--9729423",2015,2015,1,4936,218,4968
418,1,"american society of mechanical engineers","american society of mechanical engineers","0--7918",2015,2015,8,1178,219,765
419,1,"american society of plant taxonomists","american society of plant taxonomists","0--912861",2015,2015,1,4903,220,3172
420,1,"american society of plumbing engineers","american society of plumbing engineers","1--5231",2015,2015,2,170,216,280
421,1,"american structurepoint inc","american structurepoint inc","0--692",2015,2015,1,3,1177,1
422,1,"american technical publishers","american technical publishers","0--8269",2015,2015,1,4874,221,4967
423,1,"american university","american university","1--321;1--339",2015,2015,115,209,222,69
424,1,"american university in cairo press","american university in cairo press","977--416",2015,2015,8,4853,223,3171
425,1,"american water works association","american water works association","1--58321;1--63439;1--61300;1--62576",2015,2015,12,56,224,220
426,1,"american welding society","american welding society","0--87171",2015,2015,3,4814,225,4966
427,1,"americas society","americas society","1--879128",2015,2015,2,4804,226,3170
428,1,"amerotica","amerotica","1--56163",2015,2015,1,517,227,305
429,1,"amherst college press","amherst college press","1--943208",2015,2015,1,4786,228,3169
430,1,"amherst media","amherst media","1--60895",2015,2015,1,1093,229,1337
431,1,"amherst media inc","amherst media inc","1--60895",2015,2015,10,1093,229,1337
432,1,"amicus","amicus","1--60753",2015,2015,1,17,3389,211
433,1,"amicus high interest","amicus high interest","1--60753;1--322",2015,2015,19,17,3389,211
434,1,"amicus illustrated","amicus illustrated","1--60753;1--4521",2015,2015,9,17,3389,211
435,1,"amicus publishing","amicus publishing","1--60753",2015,2015,3,17,3389,211
436,1,"amika press","amika press","1--937484",2015,2015,5,4700,230,4965
437,1,"amirsys","amirsys","0--323",2015,2015,1,57,3787,20
438,1,"amistad","amistad","0--06",2015,2015,11,7,617,10
439,1,"ammo books","ammo books","1--62326",2015,2015,5,4657,231,3168
440,1,"amon carter museum of american art","amon carter museum of american art","0--692",2015,2015,1,3,1177,1
441,1,"amor deus publishing","amor deus publishing","1--61956",2015,2015,1,4641,232,3167
442,1,"amos media","amos media","0--89487",2015,2015,1,1201,233,1318
443,1,"ampersand","ampersand","0--692",2015,2015,1,3,1177,1
444,1,"ampersand enterprises","ampersand enterprises","1--63350",2015,2015,2,4626,234,4964
445,1,"ampersand inc","ampersand inc","0--9905603",2015,2015,1,4615,235,4963
446,1,"ams american mathematical society","ams american mathematical society","0--8218",2015,2015,1,36,195,287
447,1,"ams chelsea publishing","ams chelsea publishing","1--4704",2015,2015,1,36,195,287
448,1,"amsterdam university press","amsterdam university press","90--8964",2015,2015,1,4595,236,4962
449,1,"amulet books","amulet books","89--6559;1--4197;1--61312",2015,2015,24,260,1177,67
450,1,"amy a bartol","amy a bartol","0--9912925",2015,2015,1,4570,237,3166
451,1,"amy l sullivan","amy l sullivan","0--692",2015,2015,1,3,1177,1
452,1,"amy lang","amy lang","1--5024",2015,2015,1,7,2491,757
453,1,"amy mercer","amy mercer","0--9964584",2015,2015,2,4543,238,4961
454,1,"amy sweezey","amy sweezey","1--5168",2015,2015,1,483,2491,144
455,1,"analytics press","analytics press","1--938377",2015,2015,1,4524,239,4960
456,1,"ananda bliss consciousness inc","ananda bliss consciousness inc","1--910518",2015,2015,1,4518,240,4959
457,1,"anaphora literary press","anaphora literary press","1--68114;1--937536",2015,2015,8,1131,241,1348
458,1,"anarres editions","anarres editions","0--85036",2015,2015,1,681,242,688
459,1,"anastasi ltd","anastasi ltd","1--910785",2015,2015,1,4471,243,3165
460,1,"ancestral trails historical society","ancestral trails historical society","1--939669",2015,2015,1,4466,244,3164
461,1,"anchor","anchor","0--7679",2015,2015,1,7,3389,3
462,1,"anchor books","anchor books","0--345;1--101;0--8041;0--307;0--7679",2015,2015,8,7,3389,3
463,1,"anchorage museum","anchorage museum","0--295",2015,2015,3,558,245,443
464,1,"ancient faith publishing","ancient faith publishing","1--936270;1--888212",2015,2015,3,1236,246,1311
465,1,"and c black","and c black","1--4729",2015,2015,1,53,617,5
466,1,"and d xtreme","and d xtreme","1--62403",2015,2015,3,96,428,38
467,1,"and j publishing","and j publishing","1--5152",2015,2015,1,27,2491,29
468,1,"and m writing and publishing","and m writing and publishing","0--9764824",2015,2015,1,4329,247,3163
469,1,"and other stories","and other stories","1--908276",2015,2015,10,1197,248,1341
470,1,"andersen press","andersen press","1--78344",2015,2015,27,663,249,687
471,1,"andersen press ltd","andersen press ltd","1--78344",2015,2015,3,663,249,687
472,1,"anderson design group inc","anderson design group inc","0--9967777",2015,2015,1,4302,250,4958
473,1,"anderson press","anderson press","1--78344",2015,2015,5,663,249,687
474,1,"anderson publishing","anderson publishing","1--315;1--4557",2015,2015,2,57,3787,20
475,1,"anderson publishing elsevier","anderson publishing elsevier","1--322",2015,2015,1,7,3389,2
476,1,"andes","andes","0--9934387",2015,2015,1,4250,251,4957
477,1,"andesite press","andesite press","1--297",2015,2015,1,4240,252,3162
478,1,"andre deutsch","andre deutsch","0--233",2015,2015,4,4231,253,3161
479,1,"andre s rivera","andre s rivera","958--46",2015,2015,1,1071,254,1356
480,1,"andrew d shepherd","andrew d shepherd","1--4947",2015,2015,1,1065,255,1084
481,1,"andrew frinkle","andrew frinkle","1--5142;1--5115;1--5141;1--5143",2015,2015,7,7,2491,94
482,1,"andrews mcmeel","andrews mcmeel","1--4494",2015,2015,3,574,256,442
483,1,"andrews mcmeel pub","andrews mcmeel pub","1--4494",2015,2015,1,574,256,442
484,1,"andrews mcmeel publishing","andrews mcmeel publishing","1--4494",2015,2015,26,574,256,442
485,1,"andrews mcmeel publishing llc","andrews mcmeel publishing llc","1--4494",2015,2015,2,574,256,442
486,1,"andrews uk limited","andrews uk limited","1--78538",2015,2015,3,659,108,696
487,1,"andromeda press","andromeda press","0--9602996",2015,2015,1,4110,257,3160
488,1,"ang'dora publications","ang'dora publications","1--939859",2015,2015,2,4089,258,4956
489,1,"angela gondry","angela gondry","1--5197",2015,2015,2,403,2491,79
