"";"x"
"1868";1244
"1869";995
"1870";996
"1871";997
"1872";998
"1873";2491
"1874";2491
"1875";617
"1876";617
"1877";999
"1878";1000
"1879";1000
"1880";1001
"1881";1805
"1882";1002
"1883";4742
"1884";1177
"1885";2491
"1886";617
"1887";1003
"1888";2491
"1889";4558
"1890";1004
"1891";1005
"1892";3389
"1893";3389
"1894";3389
"1895";1177
"1896";1006
"1897";1244
"1898";1007
"1899";1008
"1900";1009
"1901";3787
"1902";3787
"1903";1010
"1904";1011
"1905";1011
"1906";1012
"1907";295
"1908";295
"1909";1013
"1910";2491
"1911";2491
"1912";23
"1913";23
"1914";1014
"1915";1015
"1916";1016
"1917";1017
"1918";1018
"1919";1019
"1920";1020
"1921";1021
"1922";1022
"1923";1023
"1924";1177
"1925";1024
"1926";1025
"1927";1026
"1928";1027
"1929";1028
"1930";1029
"1931";11
"1932";1030
"1933";2491
"1934";1031
"1935";1032
"1936";1032
"1937";1032
"1938";1033
"1939";1034
"1940";1035
"1941";2802
"1942";3265
"1943";3265
"1944";1036
"1945";2491
"1946";3389
"1947";1037
"1948";1038
"1949";1039
"1950";1040
"1951";1041
"1952";1042
"1953";1043
"1954";1043
"1955";1043
"1956";2491
"1957";1044
"1958";1045
"1959";1046
"1960";1047
"1961";1047
"1962";2491
"1963";1048
"1964";1049
"1965";1049
"1966";1050
"1967";1051
"1968";1052
"1969";1053
"1970";1054
"1971";1055
"1972";3538
"1973";1056
"1974";2491
"1975";2491
"1976";1057
"1977";1058
"1978";1059
"1979";2491
"1980";1060
"1981";1061
"1982";1062
"1983";1063
"1984";1064
"1985";1065
"1986";2491
"1987";1066
"1988";1067
"1989";1068
"1990";1068
"1991";1069
"1992";2491
"1993";1070
"1994";1071
"1995";1072
"1996";1244
"1997";2491
"1998";1073
"1999";1074
"2000";11
"2001";1075
"2002";1076
"2003";1077
"2004";1078
"2005";830
"2006";1079
"2007";1079
"2008";790
"2009";38
"2010";38
"2011";3828
"2012";1080
"2013";1081
"2014";11
"2015";2491
"2016";1082
"2017";1083
"2018";1084
"2019";1085
"2020";2491
"2021";1086
"2022";1087
"2023";1088
"2024";1177
"2025";1089
"2026";1090
"2027";1091
"2028";617
"2029";1092
"2030";3367
"2031";617
"2032";1093
"2033";2491
"2034";11
"2035";1094
"2036";3373
"2037";1095
"2038";1096
"2039";2491
"2040";1097
"2041";1098
"2042";1099
"2043";1100
"2044";1094
"2045";3787
"2046";3787
"2047";1101
"2048";1102
"2049";3787
"2050";1177
"2051";227
"2052";1103
"2053";2491
"2054";1104
"2055";1105
"2056";1106
"2057";296
"2058";1107
"2059";1108
"2060";1109
"2061";1110
"2062";1111
"2063";617
"2064";2491
"2065";111
"2066";1112
"2067";1113
"2068";1114
"2069";1115
"2070";1116
"2071";3787
"2072";1117
"2073";1118
"2074";1119
"2075";1120
"2076";1121
"2077";1122
"2078";1123
"2079";3498
"2080";1124
"2081";1125
"2082";1126
"2083";1127
"2084";1127
"2085";1128
"2086";3758
"2087";3758
"2088";2491
"2089";1129
"2090";1130
"2091";1131
"2092";1132
"2093";1133
"2094";1134
"2095";1135
"2096";1136
"2097";1137
"2098";1138
"2099";1139
"2100";3498
"2101";1140
"2102";1141
"2103";1142
"2104";428
"2105";3389
"2106";3389
"2107";3389
"2108";3389
"2109";395
"2110";1145
"2111";1145
"2112";1143
"2113";1144
"2114";1145
"2115";1145
"2116";1146
"2117";3389
"2118";1147
"2119";1148
"2120";1145
"2121";1149
"2122";2654
"2123";2491
"2124";1150
"2125";3758
"2126";3389
"2127";1611
"2128";1611
"2129";1611
"2130";1611
"2131";1611
"2132";1611
"2133";617
"2134";1151
"2135";1152
"2136";1153
"2137";1154
"2138";1155
"2139";1156
"2140";1157
"2141";1158
"2142";1159
"2143";1160
"2144";3426
"2145";3426
"2146";1161
"2147";1177
"2148";1162
"2149";1163
"2150";2491
"2151";1164
"2152";195
"2153";1805
"2154";1805
"2155";1165
"2156";1165
"2157";1177
"2158";1166
"2159";1167
"2160";2491
"2161";2491
"2162";1168
"2163";1169
"2164";3498
"2165";1170
"2166";1611
"2167";3957
"2168";1171
"2169";1171
"2170";1172
"2171";1173
"2172";1174
"2173";1177
"2174";1175
"2175";1176
"2176";1177
"2177";3787
"2178";3787
"2179";3787
"2180";3787
"2181";3787
"2182";3787
"2183";3787
"2184";3787
"2185";3957
"2186";2491
"2187";2491
"2188";2491
"2189";2491
"2190";2491
"2191";2491
"2192";1178
"2193";2491
"2194";2491
"2195";1179
"2196";2491
"2197";2491
"2198";2491
"2199";2491
"2200";2491
"2201";2491
"2202";1180
"2203";2491
"2204";1181
"2205";2491
"2206";2491
"2207";875
"2208";1182
"2209";1183
"2210";1184
"2211";1184
"2212";1185
"2213";1186
"2214";1187
"2215";1188
"2216";1188
"2217";1189
"2218";1190
"2219";1191
"2220";2491
"2221";1192
"2222";1193
"2223";1194
"2224";1195
"2225";2491
"2226";666
"2227";1177
"2228";1196
"2229";1197
"2230";2491
"2231";1198
"2232";1199
"2233";4172
"2234";1047
"2235";1200
"2236";1200
"2237";1201
"2238";1202
"2239";1203
"2240";1204
"2241";1205
"2242";1206
"2243";1207
"2244";3389
"2245";1208
"2246";2491
"2247";1209
"2248";1210
"2249";1211
"2250";1212
"2251";1213
"2252";1214
"2253";1213
"2254";1213
"2255";1213
"2256";1215
"2257";1216
"2258";1217
"2259";1217
"2260";3389
"2261";3389
"2262";3389
"2263";3389
"2264";1218
"2265";1218
"2266";1218
"2267";1219
"2268";3389
"2269";3389
"2270";1220
"2271";1221
"2272";1222
"2273";2491
"2274";1177
"2275";1223
"2276";1224
"2277";3790
"2278";1225
"2279";980
"2280";1226
"2281";1177
"2282";1227
"2283";1228
"2284";1229
"2285";1230
"2286";1231
"2287";4090
"2288";1232
"2289";3250
"2290";1233
"2291";1234
"2292";1234
"2293";1235
"2294";1236
"2295";1237
"2296";1235
"2297";1238
"2298";1239
"2299";3389
"2300";1240
"2301";1241
"2302";1242
"2303";1243
"2304";1244
"2305";1245
"2306";1246
"2307";2491
"2308";1247
"2309";1248
"2310";1249
"2311";1250
"2312";1251
"2313";1252
"2314";1253
"2315";2491
"2316";1254
"2317";1177
"2318";2491
"2319";11
"2320";703
"2321";703
"2322";2491
"2323";3498
"2324";3498
"2325";3498
"2326";3498
"2327";3498
"2328";3498
"2329";3498
"2330";3498
"2331";1255
"2332";1256
"2333";1257
"2334";3758
"2335";3758
"2336";3758
"2337";3758
"2338";2491
"2339";1258
