F001_a,leader_18,isbn_tag,F008_0710,F040_e,F260_is,F264_is,F26x_b_cleaned,F26x_b_cleaned_pro
747040986,a,0--87351,2011,0,1,0,borealis books,borealis books
65342039,a,0--373,2006,0,1,0,silhouette books,silhouette books
844727043,i,1--84386,2013,1,0,1,vanguard press,vanguard press
893896772,i,1--4711,2014,0,1,0,simon and schuster,simon and schuster
406459581,a,1--4325,2007,0,1,0,kessinger publishing,kessinger publishing
869001472,i,1--4422,2012,0,1,0,rowman and littlefield,rowman and littlefield
27926066,a,1--85487 ;; 1--85004,1984,0,1,0,robinson pub,robinson pub
179788981,a,1--4027,2008,0,1,0,sterling,sterling
867815739,i,0--521,2012,0,1,0,cambridge university press,cambridge university press
897016529,i,0--545 ;; 1--4806,2015,0,0,1,scholastic inc,scholastic inc
244104666,a,0--7653,2008,0,1,0,starscape,starscape
905867722,i,1--4666,2012,1,0,1,igi publishing,igi publishing
31486380,a,0--7472,1994,0,1,0,headline feature,headline feature
1076519921,i,1--78214,2018,1,0,1,hermes house,hermes house
1008905200,i,1--4424,2006,1,0,1,simon pulse,simon pulse
22609839,a,0--333,1975,0,1,0,macmillan,macmillan
846889807,i,1--61117,2013,1,0,1,university of south carolina press,university of south carolina press
864709856,i,981--270,2013,0,0,1,world scientific,world scientific
690441159,i,0--521,1996,0,1,0,cambridge university press,cambridge university press
76252376,i,0--393,1991,0,1,0,w.w. norton,w w norton
765601290,a,1--4063,2010,0,1,0,walker books,walker books
1033592246,i,1--4729,2018,1,0,1,bloomsbury sport,bloomsbury sport
1050466532,i,1--306 ;; 1--315 ;; 1--4724 ;; 1--4094,2014,1,0,1,ashgate,ashgate
1017954029,i,1--5249,2017,1,0,1,kendall hunt publishing company,kendall hunt publishing company
913705887,i,0--309,1997,0,1,0,national academy press,national academy press
12301463,a,0--917168,1985,0,1,0,executive communications,executive communications
1059513944,i,1--315,2002,1,0,1,haworth press inc,haworth press inc
1055291118,i,1--108,2018,1,0,1,cambridge university press,cambridge university press
1059245758,i,1--4426,1999,1,0,1,university of toronto press,university of toronto press
748672751,a,1--84583,2004,0,1,0,telos,telos
13166383,a,0--449,1985,0,1,0,ballantine books,ballantine books
123116081,a,0--9773738,2006,0,1,0,bryson taylor pub,bryson taylor pub
883433947,a,1--59116,2011,0,1,0,viz communications,viz communications
1088144611,c,0--8371,1970,0,1,0,greenwood press,greenwood press
906009693,i,0--309,2014,1,0,1,national academies press,national academies press
1028582492,i,1--138,2017,1,0,1,routledge,routledge
1097156923,i,0--7277,1994,1,0,1,thomas telford,thomas telford
1013301560,a,1--55544,1994,0,0,1,sas institute,sas institute
496235812,i,0--8194,2001,0,1,0,spie,spie
429022228,a,0--7636,2010,0,0,1,candlewick press,candlewick press
1013495577,i,1--4426,2017,1,0,1,university of toronto press,university of toronto press
53384700,i,1--57224,2003,1,0,1,new harbinger publications inc,new harbinger publications inc
496765064,i,0--309,2003,0,1,0,national academies press,national academies press
268653, ,0--8047,1968,0,1,0,stanford university press,stanford university press
11281210,a,0--8184,1984,0,1,0,lyle stuart,lyle stuart
1089498903,a,0--14,2002,0,1,0,penguin,penguin
944086371,i,981--310,2017,1,0,1,world scientific,world scientific
1039671651,i,0--415,2006,0,1,0,routledge,routledge
1046984250,i,0--9905050,2018,1,0,1,hau books,hau books
949274827,i,1--317,2016,1,0,1,routledge/taylor and francis group,routledge taylor and francis group
41482106,i,0--7636,1997,1,0,1,candlewick press,candlewick press
929821123,i,1--4516,2013,0,1,0,washington square press,washington square press
964436383,a,0--7540,1998,0,1,0,chivers press,chivers press
910914779,i,1--4824,2017,1,0,1,gareth stevens publishing,gareth stevens publishing
1013293051,a,0--262,2012,0,0,1,mit press,mit press
954537551,i,0--323,2017,1,0,1,elsevier inc,elsevier inc
20135163,a,0--11,1980,0,1,0,h.m.s.o.,h m s o
904801365,i,0--19,2015,1,0,1,oxford university press,oxford university press
1038239218,i,0--394,1986,0,1,0,vintage books,vintage books
1003045593,i,1--57783,2018,1,0,1,richard k. miller and associates,richard k miller and associates
794491932,a,1--74305,2012,0,1,0,wakefield press,wakefield press
960711062,i,1--315,2015,1,0,1,routledge,routledge
966296567,i,1--4625,2016,1,0,1,university of pittsburgh press,university of pittsburgh press
928611467,i,1--5049,2015,0,0,1,authorhouse®,authorhouse
670537736,i,0--231 ;; 0--19,1984,0,1,0,columbia university press,columbia university press
7803992,a,0--448,1979,0,1,0,grosset and dunlap,grosset and dunlap
320100648,a,0--00,2007,0,1,0,harper perennial,harper perennial
967582224,i,0--8330,2016,1,0,1,rand corporation,rand corporation
1029877565,i,1--4937,2014,1,0,1,createspace independent publishing platform,createspace independent publishing platform
31961577,a,0--06,1995,0,1,0,harperpaperbacks,harperpaperbacks
919202332,i,1--62899,2015,1,0,1,center point large print,center point large print
877077761,i,1--4846,2015,1,0,1,heinemann raintree,heinemann raintree
13047473,a,0--06,1986,0,1,0,harper and row,harper and row
933279684,a,1--4008,2014,0,1,0,princeton university press,princeton university press
793204165,a,1--4552,1996,0,0,1,international monetary fund,international monetary fund
892733022,i,1--61190,2014,0,1,0,"american planning association, planners press",american planning association planners press
1014337578,i,0--9835613,2012,1,0,1,island institute,island institute
137295924,i,0--06,2007,1,0,1,harpercollins,harpercollins
605592181,i,0--7131,1977,0,1,0,arnold,arnold
1005667627,i,1--4012,2017,1,0,1,dc comics,dc comics
865492105,i,1--78254,2014,1,0,1,edward elgar,edward elgar
300314114,a,3--540 ;; 0--387,1992,0,1,0,springer-verlag,springer verlag
950404358,i,0--309,2016,1,0,1,national academies press,national academies press
792880646,i,1--4516,2012,1,0,1,free press,free press
801036931,i,0--393,2009,0,1,0,w.w. norton,w w norton
836148944,i,1--107,2012,0,1,0,cambridge university press,cambridge university press
52136437,a,0--374,2003,0,1,0,"farrar, straus, and giroux",farrar straus and giroux
30209858,a,0--440,1994,0,1,0,trumpet club,trumpet club
15278219,a,0--380,1977,0,1,0,avon books,avon books
919295040,i,1--107,2016,1,0,1,cambridge university press,cambridge university press
5089177,i,0--380,1979,0,1,0,avon books,avon books
1034593634,i,1--78816,2018,1,0,1,profile books ltd,profile books ltd
1007843313,i,1--138,2017,1,0,1,routledge,routledge
61401825,a,0--925299,2002,0,1,0,boardsource,boardsource
1007064824,i,1--4245,2018,1,0,1,broadstreet publishing,broadstreet publishing
892949733,i,1--4422,2013,0,1,0,rowman and littlefield publishers,rowman and littlefield publishers
41527278,a,1--85627,1991,0,1,0,grange books,grange books
491074195,i,0--8078,1996,0,1,0,university of north carolina press,university of north carolina press
880418985,i,0--13,2016,1,0,1,pearson,pearson
940559075,i,0--9971625,2016,1,0,1,capture books,capture books
1078687663,i,1--55319,2013,1,0,1,rainbow horizons publishing,rainbow horizons publishing
907562620,a,1--4472,2015,0,0,1,macmillan,macmillan
832372463,a,1--349 ;; 1--137,2013,0,0,1,palgrave macmillan,palgrave macmillan
34651684,i,0--385,1997,1,0,1,dell publishing,dell publishing
893676765,i,1--315,2015,1,0,1,routledge,routledge
940961531,i,1--4987,2016,1,0,1,crc press,crc press
77397312,a,0--665,1981,0,1,0,harper,harper
956657988,i,1--4799,2015,1,0,1,ieee,ieee
878139133,i,1--315,2013,1,0,1,routledge,routledge
1033499691,i,1--931883,2017,1,0,1,two lines press,two lines press
946589277,i,1--339,2015,1,0,1,proquest llc,proquest llc
23353603,a,0--553,1991,0,1,0,bantam books,bantam books
2213606,i,0--525,1976,1,0,1,e.p. dutton,e p dutton
1083738278,a,1--60285,2008,0,1,0,center point,center point
903957744,i,0--674,1986,1,0,1,harvard university press,harvard university press
222523079,a,0--89059,1984,0,1,0,oxford and ibh,oxford and ibh
52825384,a,0--446,2002,0,1,0,warner books,warner books
30621561,a,0--385,1994,0,1,0,delta,delta
263619271,a,0--672,1983,0,1,0,bobbs-merrill,bobbs merrill
491920640,i,0--300,2004,0,1,0,yale university press,yale university press
920936235,i,0--470,2015,0,1,0,j. wiley,j wiley
2779311,i,0--89141,1976,0,1,0,presidio press,presidio press
844727043,i,1--84386,2013,1,0,1,vanguard press,vanguard press
13131806,a,0--943502,1986,0,1,0,c.e. kindler,c e kindler
878142450,i,1--306 ;; 1--4462,2011,1,0,1,sage,sage
1089802053,i,0--7456,2013,1,0,1,polity press,polity press
17734776,i,0--914881,1987,1,0,1,c and t publishing,c and t publishing
1002029153,i,1--351,2016,1,0,1,routledge,routledge
780005510,a,0--7451,1993,0,1,0,chivers press,chivers press
905521970,i,0--7148,2015,1,0,1,phaidon press limited,phaidon press limited
857981686,i,0--567,2014,1,0,1,bloomsbury tandt clark,bloomsbury tandt clark
882244566,i,1--78383,2005,1,0,1,pen and sword military,pen and sword military
900031601,i,0--231,2015,1,0,1,columbia university press,columbia university press
1088221128,i,1--78320,2018,1,0,1,intellect,intellect
951406271,i,0--8174,1978,0,1,0,amphoto,amphoto
867137368,i,0--7387,2013,1,0,1,llewellyn publications,llewellyn publications
1007540082,i,1--5446,2017,1,0,1,createspace independent publishing platform,createspace independent publishing platform
835968578,i,0--87220,2009,0,1,0,hackett pub,hackett pub
954103873,i,0--8478,2017,1,0,1,rizzoli international publications inc,rizzoli international publications inc
1082710085,a,0--665,1980,0,1,0,american medical association,american medical association
669993262,a,0--06,2010,0,1,0,harpercollins e-books,harpercollins e books
881314046,i,1--4222,2014,1,0,1,mason crest,mason crest
869420258,i,0--8261,2014,1,0,1,springer pub. company,springer pub company
868268842,i,1--4200,2014,0,1,0,crc press,crc press
10013463,a,0--426,1973,0,1,0,tandem,tandem
690031009,a,0--7569 ;; 0--15,2006,0,1,0,harcourt,harcourt
1029230226,i,0--525,2018,1,0,1,portfolio/penguin,portfolio penguin
1032856527,a,0--665,1980,0,1,0,league,league
76877062,a,1--85269,2002,0,1,0,mantra,mantra
813931560,i,1--78168,2013,1,0,1,verso,verso
1049154341,i,0--606 ;; 1--338 ;; 1--5444,2018,1,0,1,scholastic inc,scholastic inc
1087378720,i,1--84150,2013,1,0,1,intellect,intellect
1059780047,i,1--60248 ;; 0--943116,2016,1,0,1,national consumer law center,national consumer law center
4349343,i,0--07,1974,0,1,0,mcgraw-hill book co,mcgraw hill book co
874153253,i,1--315,2013,1,0,1,routledge,routledge
1047582123,i,1--351,2017,1,0,1,routledge,routledge
607370465,a,0--7089,1999,0,1,0,f.a. thorpe,f a thorpe
11217320,a,0--7089,1984,0,1,0,ulverscroft,ulverscroft
1028620007,i,1--63286,2018,1,0,1,bloomsbury publishing,bloomsbury publishing
921876636,i,0--413,2007,1,0,1,methuen,methuen
874152018,i,1--315,2013,1,0,1,routledge,routledge
1041651276,i,1--947784,2018,1,0,1,heavy metal media llc,heavy metal media llc
704393739,a,1--4088,2011,0,1,0,bloomsbury,bloomsbury
1054266949,i,1--64280,2019,1,0,1,bearport publishing,bearport publishing
1016117957, ,0--471,2006,0,0,1,wiley,wiley
889271229,i,0--544,1980,1,0,1,harvest book,harvest book
1046994380,i,1--4649,2012,1,0,1,scholarlyeditions,scholarlyeditions
938245765,i,1--4767,2015,1,0,1,gallery books,gallery books
1053885355,i,1--78099,2013,1,0,1,zero books,zero books
27203050,a,0--7172,1993,0,1,0,grolier educational corp.,grolier educational corp
1050455464,i,1--4725,2019,1,0,1,bloomsbury academic,bloomsbury academic
1030897788,i,0--88146,2018,1,0,1,mercer university press,mercer university press
1082394757,i,88--942200,2017,1,1,0,israel museum,israel museum
148674518,i,0--06,2008,0,1,0,avon books,avon books
1003952797,i,3--11,2017,1,0,1,de gruyter,de gruyter
881313315,i,0--7787,2015,1,0,1,crabtree publishing,crabtree publishing
318413515,a,0--684,1997,0,1,0,simon and schuster,simon and schuster
862928164,i,0--8077,2014,1,0,1,"teachers college press, teachers college, columbia university",teachers college press teachers college columbia university
898577731,i,1--4723,2014,1,0,1,parragon books ltd,parragon books ltd
904800841,i,1--4724,2015,1,0,1,ashgate,ashgate
889313457,i,0--323,2014,1,0,1,elsevier,elsevier
12743986,a,0--8431,1985,0,1,0,price/stern/sloan,price stern sloan
1023865048,i,0--7546,2016,1,0,1,routledge,routledge
867983561,i,0--521,2013,0,1,0,cambridge university press,cambridge university press
77396733,a,0--665,1981,0,1,0,american sunday school union,american sunday school union
1012742255,i,0--00,2017,1,0,1,harpercollins children's books,harpercollins children's books
430842436,i,0--7486,2009,1,0,1,edinburgh university press,edinburgh university press
493502571,i,1--4052,1999,0,1,0,egmont,egmont
906182299,i,3--11,2014,1,0,1,walter de gruyter gmbh,walter de gruyter gmbh
936374306,i,0--00 ;; 0--06,2016,1,0,1,harpercollins publishers,harpercollins publishers
966632687,i,1--63243,2017,1,0,1,omnidawn publishing,omnidawn publishing
7839988,a,0--373,1981,0,1,0,harlequin,harlequin
1085214890,a,0--324,2006,0,0,1,thomson/south-western,thomson south western
908850504,i,1--4215,2014,1,0,1,viz media llc,viz media llc
415921431,a,0--85033,1986,0,1,0,phillimore,phillimore
883510321,i,1--137,2014,1,0,1,palgrave macmillan,palgrave macmillan
956311769,i,1--78535,2016,1,0,1,roundfire books,roundfire books
1027710052,i,0--9632705,1992,1,0,1,willowkill press,willowkill press
1089454296, ,0--415,2018,1,0,2,routledge,routledge
846714167,i,1--250,2013,1,0,1,st. martin's press,st martin's press
1029397500,a,0--7190,2016,0,1,0,manchester university press,manchester university press
1091629667,i,1--108,2019,1,0,1,cambridge university press,cambridge university press
957014794,i,0--913836,2000,0,1,0,st. vladimir's seminary press,st vladimir's seminary press
449890392,i,1--4398,2014,1,0,1,"crc press, taylor and francis group",crc press taylor and francis group
1005861491,i,1--84622,2017,1,0,1,humming earth,humming earth
945800754,i,1--78355 ;; 1--78398,2015,0,1,0,packt publishing,packt publishing
1031870764,i,1--61159,2018,1,0,1,chicken soup for the soul llc,chicken soup for the soul llc
904314329,a,0--8229,2005,0,2,0,university of pittsburgh press,university of pittsburgh press
1028740148,i,1--873203,2001,1,0,1,woodfield publishing,woodfield publishing
941711268,i,0--13,1977,0,0,1,prentice-hall,prentice hall
1050125609,i,1--5063,2017,1,0,1,sage,sage
773210707,i,0--500,1993,0,1,0,thames and hudson,thames and hudson
912428233,i,0--9825768,2015,1,0,1,ssi logic publishing,ssi logic publishing
884585555,i,1--315,2012,1,0,1,routledge,routledge
1080195966,i,0--545,2015,1,0,1,scholastic inc,scholastic inc
922568023,i,1--78254,2015,0,1,0,e. elgar,e elgar
946535398,i,0--9916559,2016,1,0,1,s.t.m. publishers,s t m publishers
77469366,a,0--665,1983,0,1,0,t.y. crowell,t y crowell
1048288192,i,0--571,2018,1,0,1,faber and faber,faber and faber
20730583,a,0--88029,1989,0,0,1,dorset press,dorset press
6682150,i,0--904041,1975,0,1,0,jupiter books,jupiter books
880455008,i,1--78144,2012,1,0,1,pickering and chatto,pickering and chatto
934707479,i,0--8129,2016,1,0,1,random house,random house
1005127736,i,1--78112,2017,1,0,1,barrington stoke ltd,barrington stoke ltd
1097151151,i,0--253,2015,1,1,1,indiana university press,indiana university press
491855686,i,1--86100,1999,0,1,0,wrox press,wrox press
103206, ,0--87728,1970,0,1,0,s. weiser,s weiser
44501518,a,0--439,2000,0,1,0,scholastic,scholastic
880132462,a,0--7862,2006,0,1,0,bbc audiobooks,bbc audiobooks
1016257360,a,0--521,2002,0,1,0,cambridge university press,cambridge university press
896856235,i,1--4649,2012,1,0,1,scholarlyeditions,scholarlyeditions
1001947050,i,1--4391,2009,1,0,1,free press,free press
463438581,a,1--118 ;; 0--470,2009,0,0,1,wiley,wiley
31432890,a,0--7178,1993,0,1,0,international publishers,international publishers
23743003,a,0--553,1988,0,1,0,bantam books,bantam books
875908288,i,1--4222,2010,1,0,1,mason crest publishers,mason crest publishers
29722579,a,0--440,1991,0,1,0,trumpet club,trumpet club
949878398,i,1--118,2015,0,1,0,wiley blackwell,wiley blackwell
919185671,i,1--60846 ;; 1--78371,2014,1,0,1,haymarket books,haymarket books
54977909,i,1--84262,2004,0,1,0,dales,dales
1042089689,i,1--945509,2017,1,0,1,silver sprocket,silver sprocket
480761,a,0--200,1968,0,1,0,abelard-schuman,abelard schuman
768335780,i,0--205,2013,1,0,1,pearson education inc,pearson education inc
967337377,i,0--19,2017,1,0,1,oxford university press,oxford university press
949760086,i,1--4632,2016,1,0,1,gorgias press llc,gorgias press llc
864700189,i,1--4471,2013,0,1,0,springer,springer
939501891,a,1--4724,2014,0,1,0,ashgate publishing group,ashgate publishing group
1055589880,i,1--4426,1999,1,0,1,university of toronto press,university of toronto press
865332170,i,1--118,2014,1,0,1,ccps,ccps
10221549,a,0--373,1984,0,1,0,harlequin,harlequin
2201877,i,0--520,1977,0,1,0,university of california press,university of california press
607257587,a,0--7636 ;; 1--56402,2000,0,1,0,candlewick press,candlewick press
1013929739,i,1--107,2011,1,0,1,cambridge university press,cambridge university press
1097126682,i,1--118,2014,0,0,1,john wiley and sons inc,john wiley and sons inc
856861574,i,0--205,2014,1,0,1,pearson,pearson
866844008,i,0--8122,2013,0,1,0,university of pennsylvania press,university of pennsylvania press
958376554,i,1--4420 ;; 0--515,2015,1,0,1,jove,jove
866836071,i,0--9896512,2013,1,0,1,corbett vs. dempsey,corbett vs dempsey
905853091,i,1--137,2015,0,1,0,palgrave macmillan,palgrave macmillan
1024315106,i,1--64020,2018,1,0,1,west academic publishing,west academic publishing
900031608,i,0--231,2015,1,0,1,wallflower press,wallflower press
912453268,i,1--85514 ;; 0--7347,2006,0,1,0,art gallery of new south wales,art gallery of new south wales
1058863112,i,1--4739 ;; 1--322,2014,1,0,1,sage publications ltd,sage publications ltd
37302186,a,1--56563,1996,0,1,0,hendrickson pub,hendrickson pub
4897355,i,0--8070,1974,0,1,0,beacon press,beacon press
947698154,i,1--5114,2015,1,0,1,createspace independent publishing platform,createspace independent publishing platform
1018430585,a,1--338,2017,0,1,0,scholastic,scholastic
960708379,i,981--4613 ;; 1--5231,2016,1,0,1,pan stanford publishing,pan stanford publishing
35090274,i,2--08,1996,1,0,1,flammarion,flammarion
1021292619,i,0--692,2017,1,0,1,tenessee alumnus,tenessee alumnus
868352227,a,0--307,2008,0,1,0,fodor's travel publications,fodor's travel publications
54105209,a,0--674,2003,0,1,0,harvard university press,harvard university press
949927621,i,2--37372,2016,1,0,1,éditions dilecta,e ditions dilecta
1047576330,i,1--64008,2012,1,0,1,reel women media,reel women media
1001413966,i,1--138,2019,1,0,1,routledge,routledge
1038136719,i,0--553,1992,0,1,0,bantam,bantam
