id,length,text,publisher_pro,isbn_new,year_min,year_max,record
399,1,berkley medallion book,berkley medallion book,0--05,1976,1976,1.0
400,1,berkley prime crime,berkley prime crime,0--425;0--451,1996,2018,9.0
401,1,berkley pub,berkley pub,0--515,2010,2010,1.0
402,1,berkley pub co,berkley pub co,0--425,1977,1977,1.0
403,1,berkley pub corp,berkley pub corp,0--425,1974,1974,1.0
404,2,berkley pub group;;berkley publishing group,berkley pub group;;berkley publishing group,0--441;0--399;0--515,1987,2001,4.0
405,1,berkley sensation,berkley sensation,1--4406;0--425;1--4362,2008,2015,3.0
406,1,berrett koehler publishers inc,berrett koehler publishers inc,1--62656,2016,2016,1.0
407,1,best business books,best business books,0--7890,2005,2005,1.0
408,1,bestseller publishing house,bestseller publishing house,0--9862515,2016,2016,1.0
409,1,betterlink press,betterlink press,1--60220,2014,2014,1.0
410,1,betterway home,betterway home,1--4403,2014,2014,1.0
411,1,bettis and associates,bettis and associates,0--9618828,1988,1988,1.0
412,1,bh newnes,bh newnes,0--7506,1992,1992,1.0
413,1,biblica,biblica,1--56320,2015,2015,1.0
414,1,bibliomotion inc,bibliomotion inc,1--62956,2015,2015,1.0
415,1,big and small,big and small,1--925186;1--925247,2015,2016,2.0
416,1,big nerd ranch,big nerd ranch,0--13,2017,2017,1.0
417,1,big picture press,big picture press,1--78741,2018,2018,1.0
418,1,binfords and mort,binfords and mort,0--8323,1990,1990,1.0
419,1,birch brook press,birch brook press,0--9842003,2014,2014,1.0
420,1,birkha user,birkha user,0--8176,2006,2006,1.0
421,1,birkha user verlag,birkha user verlag,3--7643,2001,2001,1.0
422,1,birlinn,birlinn,0--85790,2012,2012,1.0
423,1,birlinn ltd,birlinn ltd,1--78027,2015,2015,1.0
424,1,biteback,biteback,1--84954,2013,2013,1.0
425,1,biteback publishing,biteback publishing,1--78590,2017,2017,1.0
426,1,bitter lemon press,bitter lemon press,1--908524,2014,2014,1.0
427,1,black accent on l a press,black accent on l a press,0--9632908,1996,1996,1.0
428,1,black buggy llc,black buggy llc,0--9715404,2007,2007,1.0
429,1,black dog and leventhal publishers,black dog and leventhal publishers,1--57912;0--316,1996,2018,3.0
430,1,black dog publishing,black dog publishing,1--908966,2014,2014,1.0
431,1,black irish entertainment llc,black irish entertainment llc,1--936891,2002,2002,1.0
432,1,black lawrence press,black lawrence press,1--62557,2015,2015,1.0
433,1,black library,black library,1--84154;1--84970;0--7434;1--84416,2002,2014,3.0
434,1,black lizard books,black lizard books,0--88739,1987,1987,1.0
435,1,black pines press,black pines press,0--692,2015,2015,1.0
436,1,black rose writing,black rose writing,1--61296,2014,2014,1.0
437,1,black sparrow press,black sparrow press,0--87685,1975,1999,4.0
438,1,black squirrel books,black squirrel books,1--61277;1--306,2013,2013,1.0
439,1,black swan,black swan,1--78416;0--552,1997,2018,3.0
440,1,blackberry rhubarb press,blackberry rhubarb press,0--9833933,2012,2012,1.0
441,1,blackie,blackie,0--665,1982,1982,1.0
442,1,blackwell,blackwell,0--631;1--4051;1--55786,1970,2006,6.0
443,2,blackwell pub;;blackwell publishing,blackwell pub;;blackwell publishing,0--470,2005,2006,3.0
444,1,blackwell pub co,blackwell pub co,0--632,2006,2006,1.0
445,1,blackwell publishers,blackwell publishers,0--631,2002,2004,2.0
446,1,blackwell science,blackwell science,0--470;1--4443;0--86542,1996,2003,3.0
447,1,bloomsbury,bloomsbury,0--567;1--4411;1--4742;1--59990;1--4729;1--63286;1--4725;0--7475;1--4088,2002,2016,20.0
448,1,bloomsbury academic,bloomsbury academic,1--62892;1--350;1--306;1--4742;1--4965;1--78093;1--84966;0--8264;1--5013;1--62403;1--4725;1--4411,2003,2019,46.0
449,1,bloomsbury academic bloomsbury publishing plc,bloomsbury academic bloomsbury publishing plc,1--350,2019,2019,7.0
450,1,bloomsbury academic publishing plc,bloomsbury academic publishing plc,1--4725,2016,2016,1.0
451,1,bloomsbury arden shakespeare,bloomsbury arden shakespeare,1--4725;1--904271;1--4742,2016,2017,3.0
452,1,bloomsbury bks,bloomsbury bks,1--85471,1994,1994,1.0
453,1,bloomsbury bloomsbury academic,bloomsbury bloomsbury academic,1--4725;1--4742,2017,2017,1.0
454,1,bloomsbury books,bloomsbury books,1--870630,1989,1989,1.0
455,1,bloomsbury circus,bloomsbury circus,1--62040;1--4088,2015,2015,1.0
456,1,bloomsbury education,bloomsbury education,1--4729;1--4081,2011,2016,2.0
457,1,bloomsbury methuen drama,bloomsbury methuen drama,1--4725;1--350;1--4081,2015,2017,3.0
458,1,bloomsbury natural history,bloomsbury natural history,1--4729,2017,2017,1.0
459,1,bloomsbury press,bloomsbury press,1--4088;1--60819,2010,2015,2.0
460,1,bloomsbury publishing,bloomsbury publishing,1--63286,2018,2018,1.0
461,1,bloomsbury publishing inc,bloomsbury publishing inc,1--62892;1--5013;1--63557,2014,2019,5.0
462,1,bloomsbury publishing plc,bloomsbury publishing plc,1--5099;0--567;1--350;1--4742;1--4965;1--78093;1--4081;1--84966;1--4729;1--904271;1--62403;1--4725;1--4088,2014,2018,31.0
463,1,bloomsbury reader,bloomsbury reader,1--4482,2013,2013,1.0
464,1,bloomsbury sigma,bloomsbury sigma,1--4729,2017,2017,1.0
465,1,bloomsbury sport,bloomsbury sport,1--4729,2018,2018,1.0
466,2,bloomsbury t and t clark;;bloomsbury tandt clark,bloomsbury t and t clark;;bloomsbury tandt clark,0--567,2013,2018,7.0
467,1,bloomsbury visual arts,bloomsbury visual arts,1--4725;1--4742,2017,2019,3.0
468,1,bloomsbury visual arts bloomsbury publishing plc,bloomsbury visual arts bloomsbury publishing plc,1--350,2018,2019,2.0
469,1,bloomsbury wildlife,bloomsbury wildlife,1--4729,2018,2018,1.0
470,1,blr business and legal resources,blr business and legal resources,1--68308,2015,2015,1.0
471,1,blue poppy press,blue poppy press,0--936185,2008,2008,1.0
472,1,blue sky press,blue sky press,0--545,2007,2007,1.0
473,1,blue wind press,blue wind press,0--912652,1994,1994,1.0
474,1,bluebird books for life,bluebird books for life,1--5098,2017,2017,1.0
475,1,bluebridge,bluebridge,1--933346,2013,2013,2.0
476,1,bluejay books,bluejay books,0--312,1985,1985,1.0
477,1,bluestreak books,bluestreak books,1--68188,2018,2018,1.0
478,1,bn publishing,bn publishing,1--60796,2009,2009,1.0
479,1,boardsource,boardsource,0--925299,2002,2002,1.0
480,1,bob adams,bob adams,1--55850,1997,1997,1.0
481,1,bobbs merrill,bobbs merrill,0--672,1983,1983,1.0
482,1,bodley head,bodley head,0--670;1--78230;1--84792;0--465,1973,2015,3.0
483,1,bold strokes books,bold strokes books,1--62639,2014,2014,1.0
484,1,bonanza books,bonanza books,0--517,1979,1979,1.0
485,1,bonneville books,bonneville books,1--59955,2011,2011,1.0
486,1,bonnier publishing usa,bonnier publishing usa,1--4998,2018,2018,1.0
487,1,book guild publishing,book guild publishing,1--910508,2015,2015,2.0
488,1,book house,book house,1--911242;1--910706,2016,2017,2.0
489,1,book of hope inc,book of hope inc,0--8297,1995,1995,1.0
490,1,book pub network,book pub network,1--940598,2014,2014,1.0
491,1,book tree,book tree,1--58509,2014,2014,1.0
492,1,bookheaded learning llc,bookheaded learning llc,1--944695,2015,2015,1.0
493,1,bookhub publishing,bookhub publishing,0--9932256,2016,2016,1.0
494,1,books and projects,books and projects,0--9978763,2017,2017,1.0
495,1,books for libraries press,books for libraries press,0--8369,1971,1971,2.0
496,1,bookstand publishing,bookstand publishing,1--61863,2014,2014,1.0
497,1,booktrope editions,booktrope editions,1--62015,2015,2015,1.0
498,1,bookwright,bookwright,0--531,1988,1988,1.0
499,1,bookwright press,bookwright press,0--531,1986,1990,2.0
500,1,boom box,boom box,1--60886;1--68415,2014,2018,2.0
501,1,boom studios,boom studios,1--60886,2016,2016,1.0
502,1,borealis books,borealis books,0--87351,2011,2011,1.0
503,1,borough press,borough press,0--00,2018,2018,1.0
504,1,bounty books,bounty books,0--7537,2009,2009,1.0
505,1,box turtle press,box turtle press,1--893654,2018,2018,1.0
506,1,boxer books,boxer books,1--910126,2016,2016,1.0
507,1,boy scouts of america,boy scouts of america,0--8395,1976,2013,6.0
508,1,boydell and brewer,boydell and brewer,0--900952,2014,2014,1.0
509,1,boydell and brewer ltd,boydell and brewer ltd,1--78327,2017,2017,1.0
510,1,boydell press,boydell press,1--84615;0--87471;0--85115;1--78327,1974,2017,8.0
511,1,boyds mills press,boyds mills press,1--62091,2014,2014,1.0
512,1,boyertown area historical society,boyertown area historical society,0--9616068,1991,1991,1.0
513,1,boynton cook publishers,boynton cook publishers,0--86709,1983,1983,1.0
514,1,bpi worldwide capn a puk havus,bpi worldwide capn a puk havus,81--280,2015,2015,1.0
515,1,bpp,bpp,0--7636,2017,2017,1.0
516,1,bradbury press,bradbury press,0--02,1985,1985,1.0
517,1,bramley books,bramley books,0--86283;1--84100,1993,1999,2.0
518,1,branches scholastic inc,branches scholastic inc,1--338,2018,2018,1.0
519,1,braun center for holocaust studies and martin gilbert,braun center for holocaust studies and martin gilbert,0--88464,1992,1992,1.0
520,1,brazen,brazen,1--62266,2013,2013,1.0
521,1,brea behn,brea behn,1--5197,2015,2015,1.0
522,1,brian james freeman,brian james freeman,0--9840745,2013,2013,1.0
523,1,bridge publications,bridge publications,0--88404,1987,1987,1.0
524,1,bright alliance,bright alliance,0--9862826,2017,2017,1.0
525,1,brighter child,brighter child,1--4838,2004,2004,1.0
526,1,brill,brill,90--04,2007,2018,25.0
527,1,brill nijhoff,brill nijhoff,90--04,2014,2015,2.0
528,1,brill rodopi,brill rodopi,90--04,2015,2015,1.0
529,1,brilliance audio,brilliance audio,1--4418,2009,2009,1.0
530,1,bristol classical press,bristol classical press,1--85399;0--906515,1978,1997,3.0
531,1,bristol park books,bristol park books,0--88486,2010,2015,2.0
532,1,bristol university press,bristol university press,1--5292,2018,2018,1.0
533,1,britannica digital learning,britannica digital learning,1--62513,2015,2015,1.0
534,1,britannica educational publishing,britannica educational publishing,1--61530,2012,2012,1.0
535,1,british archaeological reports ltd,british archaeological reports ltd,1--4073,2015,2015,1.0
536,1,british association for adoption and fostering,british association for adoption and fostering,1--907585,2013,2013,1.0
537,1,british film institute,british film institute,0--85170,2005,2005,1.0
538,1,british library,british library,0--8020;0--7123,2007,2007,1.0
539,1,british museum,british museum,0--7141,2012,2012,1.0
540,1,british museum press,british museum press,0--7141;0--520,2005,2005,1.0
541,1,british small animal veterinary association,british small animal veterinary association,1--905319,2009,2009,1.0
542,1,broadstreet publishing,broadstreet publishing,1--4245,2018,2018,1.0
543,1,broadview press,broadview press,1--55481,2014,2014,1.0
544,1,broadway books,broadway books,0--307;0--7679,2001,2008,2.0
545,1,broadway paperbacks,broadway paperbacks,0--307,2010,2011,2.0
546,1,broadway play publishing,broadway play publishing,0--88145,1999,1999,1.0
547,1,brookings institution press,brookings institution press,0--8157,2013,2018,3.0
548,1,brooks cole,brooks cole,1--133;0--495,2010,2013,2.0
549,1,brooks cole cengage learning,brooks cole cengage learning,0--534;0--495,2004,2014,2.0
550,1,brooks cole pub co,brooks cole pub co,0--8185,1974,1974,1.0
551,1,brookside press,brookside press,1--929145,2010,2010,1.0
552,1,brown bear books,brown bear books,1--78121,2017,2017,1.0
553,1,brown books publishing group,brown books publishing group,1--61254,2018,2018,1.0
554,1,brown walker press,brown walker press,1--59942,2009,2009,1.0
555,1,bruce museum,bruce museum,0--9859409,2015,2015,1.0
556,1,brunner routledge,brunner routledge,0--415,2002,2002,1.0
557,1,brunswick pub co,brunswick pub co,0--931494,1980,1980,1.0
558,1,bryson taylor pub,bryson taylor pub,0--9773738,2006,2006,1.0
559,1,buccaneer books,buccaneer books,0--89966,1972,1972,1.0
560,1,bucknell university press,bucknell university press,1--61148,2011,2011,1.0
561,1,bulfinch press,bulfinch press,0--8212,2003,2003,1.0
562,1,burke's peerage,burke's peerage,0--85011,1984,1984,1.0
563,1,burleigh dodds science publishing,burleigh dodds science publishing,1--78676;1--351,2017,2017,2.0
564,1,burmanbooks inc,burmanbooks inc,1--7225;1--59659,2011,2011,1.0
565,1,burns and oates,burns and oates,0--86012,1976,1976,1.0
566,1,burrows,burrows,0--665,1980,1980,1.0
567,1,business expert press,business expert press,1--63157,2016,2018,2.0
568,1,business expert press llc,business expert press llc,1--948976,2018,2018,1.0
569,1,business plus,business plus,1--4555,2011,2011,1.0
570,1,business science reference,business science reference,1--5225,2019,2019,1.0
571,1,buttersworth heinemann,buttersworth heinemann,0--12,2015,2015,1.0
572,1,butterworth heineman,butterworth heineman,0--89397;0--7506,1990,1990,1.0
573,1,butterworth heinemann,butterworth heinemann,0--08;0--12;0--7506,1992,2018,10.0
574,1,butterworth scientific,butterworth scientific,0--407,1982,1982,1.0
575,1,butterworth scientific ltd,butterworth scientific ltd,1--4831,1985,1985,1.0
576,1,butterworths,butterworths,0--408,1970,1988,2.0
577,1,by amy clipston,by amy clipston,1--4104,2015,2015,1.0
578,1,c and t publishing,c and t publishing,1--60705;0--914881,1987,2010,2.0
579,1,c e kindler,c e kindler,0--943502,1986,1986,1.0
580,1,c e tuttle,c e tuttle,0--8048,1993,1993,1.0
581,1,c e tuttle co,c e tuttle co,0--8048,1985,1986,2.0
582,1,c h kelly,c h kelly,0--665,1984,1984,1.0
583,1,c hurst and co publishers ltd,c hurst and co publishers ltd,1--84904,2016,2017,2.0
584,1,c potter,c potter,0--517;1--4000,1995,2001,2.0
585,1,c r beck soli deo gloria presentations,c r beck soli deo gloria presentations,0--9909357,2014,2014,1.0
586,1,c s s pub house,c s s pub house,0--916626,1979,1979,1.0
587,1,c v mosby company,c v mosby company,0--8016,1974,1974,1.0
588,1,c w daniel co ltd,c w daniel co ltd,0--85435,1991,1991,1.0
589,1,cab international,cab international,1--78064,2015,2015,1.0
590,1,cabi,cabi,1--78639;0--85199;1--78064;1--84593,2000,2019,10.0
591,1,cabi pub,cabi pub,0--85199,2004,2004,1.0
592,1,cadcim technologies,cadcim technologies,1--936646,2016,2016,1.0
593,1,caissa's press,caissa's press,1--879394,1991,1991,1.0
594,1,calouste gulbenkian foundation,calouste gulbenkian foundation,0--903319,1989,1989,1.0
595,1,calvary publishing,calvary publishing,0--9788703,1977,1977,1.0
596,1,calyx,calyx,0--934971,1976,1976,1.0
597,1,cambridge scholars publishing,cambridge scholars publishing,1--5275;1--4438,2013,2018,9.0
598,4,cambridge univ press;;cambridge university pr;;cambridge university press;;cambridgeuniversity press,cambridge univ press;;cambridge university pr;;cambridge university press;;cambridgeuniversity press,1--108;1--107;1--139;0--521;1--316;0--511,1955,2019,252.0
599,1,camden house,camden house,1--57113,2015,2015,1.0
600,1,camel press,camel press,1--60381,2017,2017,1.0
601,1,campus,campus,3--593,2013,2013,1.0
602,1,campus verlag,campus verlag,3--593,2010,2018,2.0
603,1,candlewick press,candlewick press,1--4965;0--7636;0--329;1--56402;1--5362;1--4131,1994,2019,27.0
604,1,canfield dragon press,canfield dragon press,0--9932755,2015,2015,1.0
605,1,canongate,canongate,0--85786;1--78689,2011,2018,4.0
606,1,cantemos,cantemos,1--892306,2016,2016,1.0
607,1,cap publishing,cap publishing,0--9913340,2014,2014,1.0
608,1,capricious,capricious,0--9974446,2016,2016,1.0
609,1,capricorn books,capricorn books,0--399,1974,1976,2.0
610,1,capstone,capstone,1--4342;0--85708,2012,2015,2.0
611,1,capstone classroom,capstone classroom,1--4966,2016,2016,1.0
612,1,capstone heinemann library,capstone heinemann library,1--4329,2013,2013,1.0
613,1,capstone press,capstone press,1--62065;0--7368;1--4765,1999,2013,2.0
614,1,capture books,capture books,0--9971625,2016,2016,1.0
615,1,caracal,caracal,1--942367,2018,2018,1.0
616,1,cardoza pub,cardoza pub,1--58042,2004,2004,1.0
617,1,career institute,career institute,0--911744,1980,1980,1.0
618,1,career press,career press,1--63265,2016,2016,1.0
619,1,carey and hart,carey and hart,0--665,1982,1982,1.0
620,1,carlton,carlton,1--78011,2011,2011,1.0
621,1,carlton books,carlton books,1--85868;1--84732,2001,2010,2.0
622,1,carnegie commision on preventing deadly conflict,carnegie commision on preventing deadly conflict,1--878379,2002,2002,1.0
623,1,carnegie endowment for international peace,carnegie endowment for international peace,0--87003,2016,2016,1.0
624,1,carolina academic press,carolina academic press,1--63282,2016,2016,1.0
625,1,carolrhoda books,carolrhoda books,0--8225;1--57505;0--87614,1991,2005,2.0
626,1,carolrhoda lab,carolrhoda lab,1--5124,2016,2016,1.0
627,1,carroll and graf,carroll and graf,0--7867;0--88184,1989,2006,4.0
628,1,carroll and graf publishers,carroll and graf publishers,0--88184,1992,1992,1.0
629,1,carroll and graf publishers inc,carroll and graf publishers inc,0--7867,2001,2001,1.0
630,1,carroll and graff,carroll and graff,0--88184,1984,1984,1.0
631,1,carrot quinn,carrot quinn,1--5117,2016,2016,1.0
632,1,carson dellosa publishing llc,carson dellosa publishing llc,1--4838,2004,2017,3.0
633,1,carswell and co,carswell and co,0--665,1980,1980,1.0
634,1,cartech books,cartech books,1--61325,2018,2018,1.0
635,1,cartwheel books,cartwheel books,0--545;1--338,2011,2019,3.0
