F001_a,leader_18,isbn_tag,isbn_tag1,F008_0710,F040_e,F260_is,F264_is,F26x_b_cleaned,source
57673729,i,0--606 ;; 0--439 ;; 1--4155 ;; 1--4395 ;; 0--329,0--439,2005,1,0,1,scholastic,1
181163567,a,1--56731,1--56731,2006,0,1,0,mjf books,1
41316582,a,0--09,0--09,1993,0,1,0,red fox,1
10723996,a,0--394,0--394,1984,0,1,0,grove press,1
1005105806,i,1--84890,1--84890,2017,1,0,1,college publications,1
772100921,i,0--547,0--547,2012,0,0,1,houghton mifflin harcourt,1
7297760, ,,,1969,0,1,0,university microfilms,1
802890479,i,0--321,0--321,2014,1,0,1,pearson,1
779680744,a,0--385,0--385,1989,0,1,0,bantam doubleday dell pub. group,1
904389080,i,0--415,0--415,2015,0,1,0,routledge,1
926990234,i,,,1983,1,0,1,cookbook publishers inc,1
122274133,a,1--59116,1--59116,2006,0,1,0,viz,1
865002242,i,0--8194,0--8194,2014,1,0,1,spie press,1
811253459,i,,,2007,0,1,0,university of pittsburgh press,1
1031408065,i,1--4201,1--4201,2017,1,0,1,zebra books,1
1020573159,a,0--7851,0--7851,2012,0,0,1,marvel worldwide,1
